,xmin,ymin,xmax,ymax,Object,labels
0,1726,51,1748,68,#,Order Number
1,1761,50,1902,68,45-2021,Order Number
3,1461,149,1535,177,Date:,Issuer Date
4,1700,153,1755,168,Dec,Issuer Date
5,1767,153,1809,170,"31,",Issuer Date
6,1823,153,1894,168,2019,Issuer Date
7,287,174,387,193,PETRO,--
8,400,174,449,193,OIL,--
9,287,198,378,203,"Seem,",--
10,406,198,415,203,©,--
11,428,198,447,203,Oe,--
12,1389,197,1446,211,Due,Deliver Date
13,1460,197,1535,211,Date:,Deliver Date
14,1700,196,1755,211,Dec,Deliver Date
15,1767,197,1809,213,"31,",Deliver Date
16,1823,197,1894,211,2019,Deliver Date
17,1299,242,1443,259,Balance,--
18,1457,242,1535,259,Due:,--
19,1673,242,1768,258,-MYR,--
20,1782,242,1897,259,600.00,--
21,165,283,277,297,PETRO,--
22,289,283,342,297,OIL,--
23,166,336,205,350,Bill,Issuer Address
24,219,336,301,351,From:,Issuer Address
25,615,336,654,350,Bill,Invoice Address
26,667,336,712,351,To:,Invoice Address
27,165,368,247,382,Petro,Issuer Address
28,259,367,320,385,"OIL,",Issuer Address
29,334,368,467,382,Pakistan,Issuer Address
30,614,367,719,386,Syslab,Invoice Address
31,730,368,944,386,Technologies,Invoice Address
32,164,391,248,406,Office,Issuer Address
33,260,392,385,409,"29-A,3rd",Issuer Address
34,400,392,472,406,Floor,Issuer Address
35,614,391,674,406,Sdn,Invoice Address
36,688,392,748,406,Bhd,Invoice Address
37,164,415,231,430,Twin,Issuer Address
38,244,415,299,434,City,Issuer Address
39,312,415,392,430,Plaza,Issuer Address
40,614,416,660,430,3-4,Invoice Address
41,673,415,691,430,B,Invoice Address
42,705,415,840,430,Incubator,Invoice Address
43,851,416,875,432,"3,",Invoice Address
44,166,439,200,454,1-8,Issuer Address
45,214,439,319,454,Markaz,Issuer Address
46,333,439,490,454,Islamabad.,Issuer Address
47,613,439,784,457,Technology,Invoice Address
48,797,439,862,454,Park,Invoice Address
49,875,439,946,454,Bukit,Invoice Address
50,164,463,262,480,"44000,",Issuer Address
51,277,463,400,478,Pakistan,Issuer Address
52,613,463,668,478,Jalil,Invoice Address
53,674,459,684,487,",",Invoice Address
54,615,487,910,505,"KualalLlLumopur,",Invoice Address
55,614,511,722,525,57000,Invoice Address
56,615,535,799,553,Malaysia,Invoice Address
57,1215,657,1337,675,Quantity,--
58,1567,653,1632,680,Rate,--
59,1807,658,1896,671,mount,--
60,1422,707,1492,721,MYR,--
61,1504,707,1631,724,"2,200.00",--
62,1687,707,1756,721,MYR,--
63,1769,707,1896,724,"2,200.00",--
64,1422,742,1492,756,MYR,--
65,1506,742,1631,759,"1,500.00",--
66,1687,742,1757,756,MYR,--
67,1771,742,1896,758,"1,500.00",--
68,1422,776,1492,790,MYR,--
69,1506,776,1631,793,"1,500.00",--
70,1687,776,1757,790,MYR,--
71,1771,776,1896,793,"1,500.00",--
72,1422,810,1492,824,MYR,--
73,1504,810,1631,827,"2,000.00",--
74,1687,810,1757,824,MYR,--
75,1769,810,1896,827,"2,000.00",--
76,152,707,250,726,Digital,--
77,263,707,416,726,Marketing,--
78,151,740,214,759,App,--
79,227,740,333,759,Desing,--
80,151,774,219,789,SEO,--
81,151,809,214,827,App,--
82,227,809,433,827,Development,--
83,1454,934,1535,962,Total:,--
84,1687,938,1756,952,MYR,--
85,1769,938,1896,955,"7,200.00",--
86,1336,982,1449,996,Amount,--
87,1462,982,1535,996,Paid:,--
88,1687,981,1757,996,MYR,--
89,1769,982,1896,998,"7,800.00",--
90,164,1090,265,1105,Terms:,--
91,165,1123,327,1141,Beneficiary,--
92,339,1123,419,1137,bears,--
93,430,1123,475,1137,the,--
94,489,1123,632,1141,Exchange,--
95,646,1123,712,1137,Rate,--
96,724,1123,893,1137,differences.,--
97,164,1150,224,1164,This,--
98,237,1150,258,1164,is,--
99,270,1151,372,1168,system,--
100,385,1149,539,1164,Generated,--
101,552,1150,653,1164,invoice,--
102,665,1150,717,1164,and,--
103,729,1150,799,1164,does,--
104,812,1151,856,1164,not,--
105,868,1150,968,1168,require,--
106,981,1150,1223,1168,signature/stamp.,--
