,xmin,ymin,xmax,ymax,Object,labels
1,287,174,387,193,PETRO,--
2,400,174,449,203,OIL,--
3,165,283,277,297,PETRO,--
4,289,283,342,297,OIL,--
5,166,336,205,350,Bill,Shipping Address
6,217,336,262,351,To:,Shipping Address
7,615,336,654,350,Bill,Invoice Address
8,670,336,751,351,From:,Invoice Address
9,164,367,269,386,Syslab,Shipping Address
10,280,368,493,386,Technologies,Shipping Address
11,615,368,697,382,Petro,Invoice Address
12,708,367,770,385,"OIL,",Invoice Address
13,784,368,917,382,Pakistan,Invoice Address
14,164,391,224,406,Sdn,Shipping Address
15,238,392,298,406,Bhd,Shipping Address
16,614,391,698,406,Office,Invoice Address
17,710,392,835,409,"29-A,3rd",Invoice Address
18,849,392,922,406,Floor,Invoice Address
19,164,416,210,430,3-4,Shipping Address
20,223,415,241,430,B,Shipping Address
21,255,415,390,430,Incubator,Shipping Address
22,402,416,425,432,"3,",Shipping Address
23,613,415,681,430,Twin,Invoice Address
24,694,415,749,434,City,Invoice Address
25,762,415,842,430,Plaza,Invoice Address
26,164,439,334,457,Technology,Shipping Address
27,348,439,413,454,Park,Shipping Address
28,425,439,496,454,Bukit,Shipping Address
29,616,439,650,454,1-8,Invoice Address
30,663,439,769,454,Markaz,Invoice Address
31,783,439,940,454,Islamabad.,Invoice Address
32,163,463,236,480,"Jalil,",Shipping Address
33,613,463,712,480,"44000,",Invoice Address
34,727,463,850,478,Pakistan,Invoice Address
35,165,487,460,505,"Kualalumopur,",Shipping Address
36,164,511,272,525,57000,Shipping Address
37,165,535,349,553,Malaysia,Shipping Address
38,153,657,212,671,Item,--
39,152,707,272,726,Hosting,--
40,151,740,214,759,App,--
41,227,740,333,759,Desing,--
42,151,774,219,789,SEO,--
43,151,809,214,827,App,--
44,227,809,433,827,Development,--
45,151,843,219,858,Web,--
46,231,843,366,858,Services,--
47,164,1125,265,1139,Terms:,--
48,165,1157,327,1175,Beneficiary,--
49,339,1157,419,1172,bears,--
50,430,1157,475,1172,the,--
51,489,1157,633,1175,Exchange,--
52,646,1157,713,1172,Rate,--
53,724,1157,893,1172,differences.,--
54,1088,54,1463,96,INVOICE,Order Number
55,1497,56,1547,96,#,Order Number
56,1577,55,1903,96,45-2021,Order Number
57,1461,191,1535,219,Date:,--
58,1700,195,1755,210,Dec,Issuer Date
59,1767,195,1809,212,"31,",Issuer Date
60,1823,195,1894,210,2019,Issuer Date
61,1294,238,1422,256,Payment,--
62,1433,238,1535,253,Terms:,--
63,1775,238,1898,253,Transfer,--
64,1389,281,1446,296,Due,Deliver Date
65,1460,281,1535,296,Date:,Deliver Date
66,1700,281,1755,296,Dec,Deliver Date
67,1767,281,1809,298,"31,",Deliver Date
68,1823,281,1894,296,2019,Deliver Date
69,1299,327,1443,344,Balance,--
70,1457,327,1535,344,Due:,--
71,1653,327,1735,343,MYR,--
72,1750,327,1895,347,"1,100.00",--
73,1215,657,1337,675,Quantity,--
74,1567,653,1632,680,Rate,--
75,1807,658,1896,671,mount,--
76,1422,707,1492,721,MYR,--
77,1504,707,1631,724,"2,100.00",--
78,1687,707,1756,721,MYR,--
79,1769,707,1896,724,"2,100.00",--
80,1422,742,1492,756,MYR,--
81,1506,742,1631,759,"1,500.00",--
82,1687,742,1757,756,MYR,--
83,1771,742,1896,758,"1,500.00",--
84,1422,776,1492,790,MYR,--
85,1506,776,1631,793,"1,500.00",--
86,1687,776,1757,790,MYR,--
87,1771,776,1896,793,"1,500.00",--
88,1422,810,1492,824,MYR,--
89,1504,810,1631,827,"2,000.00",--
90,1687,810,1757,824,MYR,--
91,1769,810,1896,827,"2,000.00",--
92,1422,844,1492,859,MYR,--
93,1506,844,1631,861,"1,800.00",--
94,1687,844,1756,858,MYR,--
95,1771,844,1896,861,"1,800.00",--
96,1454,968,1535,996,Total:,--
97,1687,973,1757,987,MYR,--
98,1769,973,1896,989,"8,900.00",--
99,1336,1016,1449,1030,Amount,--
100,1462,1016,1535,1030,Paid:,--
101,1687,1016,1757,1030,MYR,--
102,1769,1016,1896,1032,"7,800.00",--
103,164,1184,225,1199,This,--
104,237,1184,258,1199,is,--
105,270,1185,372,1202,system,--
106,385,1184,539,1199,Generated,--
107,552,1184,653,1199,invoice,--
108,665,1184,717,1199,and,--
109,730,1184,799,1199,does,--
110,812,1185,856,1199,not,--
111,868,1184,968,1202,require,--
112,980,1184,1223,1202,signature/stamp.,--
