,xmin,ymin,xmax,ymax,Object,labels
0,223,171,279,182,PDT,
1,286,171,410,182,Reference,
2,420,171,462,182,No.,
3,756,208,894,217,6120043055,
4,224,212,280,243,Page,
5,607,225,610,233,:,
6,643,222,697,233,Lofl,
7,944,93,1092,107,Purchase,
8,1104,93,1201,107,Order,
9,1068,142,1176,153,Purchase,
10,1186,142,1260,153,Order,
11,1266,142,1307,153,No.,
12,1068,164,1176,175,Purchase,
13,1186,164,1260,175,Order,
14,1266,164,1323,175,Date,
15,1458,152,1462,153,:,
16,1493,142,1714,153,10084-6120043055,
17,1458,174,1462,175,2,
18,1489,164,1619,175,09/12/2020,Issuer Date
19,1068,193,1156,204,Printed,
20,1162,196,1191,204,on,
21,1458,196,1462,204,2,
22,1494,193,1619,204,10/12/2020,Print date
23,1627,193,1724,204,08:19:16,Print date
24,1070,222,1182,237,Expected,
25,1190,222,1285,233,Receive,
26,1296,222,1352,233,Date,
27,1362,222,1385,233,&,
28,1393,222,1462,233,Time:,
29,1489,221,1619,233,30/12/2020,Deliver Date
30,1632,222,1724,233,18:00:00,Deliver Date
32,231,244,322,255,Vendor,
36,1078,244,1170,259,Ship-To,
37,1180,244,1284,255,Location,
40,224,266,295,277,04516,Vendor Address
41,305,266,415,277,AWFAO2,Vendor Address
42,225,288,508,299,A.W.FABER-CASTELL,Vendor Address
43,515,288,557,302,(MD),Vendor Address
44,566,288,622,299,SDN,Vendor Address
45,630,288,689,299,BHD,Vendor Address
46,226,310,281,322,NO.9,Vendor Address
47,290,320,295,324,",",Vendor Address
48,303,310,390,322,JALAN,Vendor Address
49,400,310,432,322,TP,Vendor Address
50,440,310,453,322,2,Vendor Address
51,224,332,324,344,TAMAN,Vendor Address
52,334,332,555,344,PERINDUSTRLIAN,Vendor Address
53,566,332,633,344,SIME,Vendor Address
54,642,333,698,346,"UEP,",Vendor Address
55,223,354,295,366,47600,Vendor Address
56,305,354,419,366,SUBANG,Vendor Address
57,427,354,500,366,JAYA,Vendor Address
58,507,354,658,366,SELANGOR,Vendor Address
59,663,355,758,366,DARUL,Vendor Address
60,764,354,856,366,LLISAN,Vendor Address
61,224,376,260,388,‘Vel,Vendor Address
62,268,380,271,388,:,Vendor Address
63,279,377,433,388,03-56334718,Vendor Address
64,442,369,524,397,563347,
65,537,377,573,388,ax,Vendor Address
66,582,380,585,388,:,Vendor Address
67,592,377,745,388,O3-56341231,Vendor Address
68,1075,266,1142,277,10084,Shipping Address
69,1150,266,1186,277,RG,Shipping Address
70,1070,288,1174,299,Beonsave,Shipping Address
71,1183,288,1238,299,Cash,Shipping Address
72,1246,288,1268,299,&,Shipping Address
73,1275,288,1339,303,Carry,Shipping Address
74,1346,288,1401,302,(RC),Shipping Address
75,1410,288,1453,299,Sdn,Shipping Address
76,1460,288,1505,299,Bhd,Shipping Address
77,1070,311,1103,322,PT,Shipping Address
78,1110,310,1188,324,"27734,",Shipping Address
79,1197,310,1282,322,JALAN,Shipping Address
80,1294,310,1335,324,"5/5,",Shipping Address
81,1346,310,1463,322,BANDAR,Shipping Address
82,1471,310,1614,324,"RINCHING,",Shipping Address
83,1070,332,1142,344,43500,Shipping Address
84,1151,332,1300,344,SEMENYIL,Shipping Address
85,1326,332,1462,344,SELANGOR,Shipping Address
86,1467,332,1562,344,DARUL,Shipping Address
87,1569,332,1668,344,ELISAN.,Shipping Address
89,1070,376,1106,388,‘Tel,Shipping Address
90,1114,380,1117,388,:,Shipping Address
91,1124,377,1279,388,03-31658292,Shipping Address
92,1431,380,1434,388,:,Shipping Address
93,1442,377,1597,388,03-31658294,Shipping Address
96,253,558,276,569,  ,
105,224,1201,522,1214,  ,
108,643,1213,698,1231,  ,
110,773,1227,782,1245,  ,
111,787,1215,858,1242,    ,
112,1072,399,1141,410,E-mail,
113,1150,402,1153,410,:,
114,231,422,266,430,Hem,
115,476,410,589,440,Description,
116,1085,421,1197,430,SKU/Order,
117,1206,421,1246,430,Unit,
118,1335,422,1395,430,Order,
119,1404,422,1450,430,Pack,
120,1547,410,1590,440,Total,
121,1663,421,1703,430,Unit,
122,1711,421,1762,430,Price,
123,231,429,312,459,Barcode,
124,1090,429,1175,459,Capacity,
125,1362,440,1404,449,Free,
126,1413,440,1453,449,Unit],
127,1551,440,1592,451,Qty],
128,1713,440,1762,450,arp,
129,1871,440,1920,450,any,
130,225,459,353,471,543000148,
131,842,469,845,470,5,
132,1249,459,1296,471,10.0],
133,1417,459,1452,471,2.0],
134,501,469,503,472,7,
135,809,460,816,490,Ss,
136,863,469,920,480,2302,
137,1684,460,1710,490,2.2,
138,1886,479,1889,480,i,
139,232,479,418,490,9555684655738,
140,469,469,500,480,FC,
141,511,469,555,480,NX,
142,561,469,640,480,B/PEN,
143,649,469,683,480,0.5,
144,692,469,786,480,BLACK,
145,795,469,825,480,4S,
146,834,469,906,480,64230:,
147,1192,479,1292,490,AUN,
148,1417,479,1450,490,oo,
149,1542,469,1592,480,20.0],
150,1706,460,1762,490,3400,
151,1855,469,1920,480,46.80],
152,225,499,352,510,543540003,
153,540,508,545,509,-,
154,862,508,865,509,-,
155,1250,490,1296,520,12.0),
156,1416,499,1452,510,2.0,
157,1730,508,1733,509,-,
158,1902,508,1905,509,-,
159,527,509,531,512,eo,
160,605,509,644,511,<r,
161,703,509,721,511,+,
162,770,509,772,511,>,
163,811,509,829,511,REF,
164,860,513,865,519,16,
165,1543,508,1554,517,>,
166,1710,508,1733,519,36,
167,232,518,419,530,9556089007306,
168,469,508,503,520,IPC,
169,513,508,692,520,CORRECTION,
170,708,509,773,520,TAPE,
171,779,509,826,520,REF,
172,841,508,922,520,169103,
173,1417,518,1452,529,oo,
174,1542,500,1592,530,24.0],
175,1684,508,1762,520,3.8600),
176,1856,508,1920,520,92.64,
177,225,538,353,550,543540010,
178,980,551,984,555,7,
179,1249,538,1296,550,12.0],
180,1420,538,1452,550,1.0],
181,232,557,419,569,0555684632036,
182,470,548,504,559,FC,
183,514,547,644,559,F/ROLLER,
184,651,548,831,559,CORRECTION,
185,841,548,911,559,TAPE,
186,918,547,1001,559,W/REF,
187,1417,558,1450,569,oo,
188,1545,539,1591,569,12.0,
189,1683,548,1762,559,4.5500,
190,1856,548,1920,559,54.60,
191,472,584,555,596,169202,
192,224,1167,291,1179,[Grand,
193,300,1167,358,1179,Total,
194,363,1168,451,1179,Amount,
195,1844,1167,1920,1179,194.04,
196,480,1203,505,1210,"Jong,",
197,508,1188,519,1218,a,
198,521,1188,554,1218,copy,
199,560,1201,598,1208,ofthe,
200,601,1201,639,1208,Order,
201,645,1201,674,1208,when,
202,687,1201,759,1208,"delivering,",
203,763,1188,811,1218,2o0ds.,
204,814,1201,847,1208,Fach,
205,852,1201,915,1208,Purchase,
206,920,1202,949,1208,must,
207,955,1201,969,1208,be,
208,971,1201,1032,1208,attached,
209,1037,1201,1068,1208,with,
210,1075,1203,1090,1208,its,
211,1095,1203,1124,1208,own,
212,1130,1188,1202,1218,"delivering,",
213,1206,1188,1304,1218,order/invoice.,
214,1308,1201,1368,1210,Delivery,
215,1373,1202,1431,1210,quantity,
216,1437,1201,1469,1208,shall,
217,1475,1188,1521,1218,comply,
218,1522,1202,1541,1208,to,
219,1547,1201,1569,1208,the,
220,1573,1201,1672,1210,purchase,
221,1636,1188,1676,1218,order,
222,1678,1203,1741,1210,"quantity,",
223,1743,1188,1815,1218,additional,
224,1821,1202,1880,1210,quantity,
225,1886,1201,1911,1208,will,
226,697,1201,736,1232,‘order,
227,742,1214,754,1220,to,
228,770,1213,826,1220,simpothen,
229,831,1213,839,1220,the,
230,855,1201,920,1232,receiving,
231,924,1201,977,1232,process.,
232,986,1213,1032,1220,Unléss,
233,1037,1214,1104,1220,overwrite,
234,1108,1213,1125,1222,by,
235,1130,1213,1190,1220,National,
236,1195,1213,1258,1221,"Contract,",
237,1262,1212,1279,1220,all,
238,1280,1201,1325,1232,goods,
239,1331,1215,1351,1220,arc,
240,1355,1215,1372,1220,On,
241,1376,1213,1398,1220,the,
242,1402,1214,1490,1222,consignment,
243,1495,1201,1529,1232,basis,
244,1534,1213,1559,1220,and,
245,1563,1201,1635,1232,retumable,
246,1634,1201,1705,1232,whenever,
247,1709,1213,1751,1222,goods,
248,1756,1214,1802,1220,cannot,
249,1807,1213,1823,1220,be,
250,1827,1213,1857,1220,sold.,
251,1865,1213,1895,1222,Any,
255,791,1240,836,1252,‘This,
256,844,1244,860,1252,is,
257,867,1242,971,1255,Computer,
258,978,1240,1091,1255,"generated,",
259,1099,1244,1126,1252,no,
260,1135,1240,1230,1255,signature,
261,1238,1240,1253,1252,is,
