,xmin,ymin,xmax,ymax,Object,labels
0,944,93,1092,107,Purchase,
1,1104,93,1201,107,Order,
2,756,208,894,217,S1z0040554,
3,224,212,280,243,Page,
4,607,225,610,233,:,
5,643,222,697,233,Lofl,
6,231,244,322,255,Vendor,
8,1068,142,1176,153,Purchase,
9,1186,142,1260,153,Order,
10,1266,142,1307,153,No.,
11,1458,152,1462,153,2:,
12,1493,142,1715,153,10026-6120040554,
13,1068,164,1176,175,Purchase,
14,1186,164,1260,175,Order,
15,1266,164,1323,175,Date,
16,1458,174,1462,175,2,
17,1489,164,1619,175,09/12/2020,Issuer Date
18,1068,193,1156,204,Printed,
19,1162,196,1191,204,on,
20,1458,196,1462,204,:,
21,1494,193,1619,204,10/12/2020,Print date
22,1627,193,1723,204,08:19:15,Print date
23,1070,222,1182,237,Expected,
24,1190,222,1285,233,Receive,
25,1296,222,1352,233,Date,
26,1362,222,1385,233,&,
27,1393,222,1462,233,Time:,
28,1489,221,1619,233,30/12/2020,Deliver Date
29,1632,222,1724,233,18:00:00,Deliver Date
33,1078,244,1170,259,Ship-To,
34,1180,244,1284,255,Location,
36,224,266,295,277,04516,Vendor Address
37,305,266,415,277,AWFAO2,Vendor Address
38,225,288,508,299,A.W.FABER-CASTELL,Vendor Address
39,515,288,557,302,(MD),Vendor Address
40,566,288,622,299,SDN,Vendor Address
41,630,288,689,299,BHD,Vendor Address
42,226,310,281,322,NO.9,Vendor Address
43,290,320,295,324,",",Vendor Address
44,303,310,390,322,JALAN,Vendor Address
45,400,310,432,322,TP,Vendor Address
46,440,310,453,322,2,Vendor Address
47,224,332,324,344,TAMAN,Vendor Address
48,334,332,555,344,PERINDUSTRLIAN,Vendor Address
49,566,332,633,344,SIME,Vendor Address
50,642,333,698,346,"UEP,",Vendor Address
51,223,354,295,366,47600,Vendor Address
52,305,354,419,366,SUBANG,Vendor Address
53,427,354,500,366,JAYA,Vendor Address
54,507,354,658,366,SELANGOR,Vendor Address
55,663,355,758,366,DARUL,Vendor Address
56,764,354,856,366,LLISAN,Vendor Address
57,224,376,260,388,‘Vel,Vendor Address
58,268,380,271,388,:,Vendor Address
59,279,377,433,388,03-56334718,Vendor Address
60,442,369,524,397,563347,
61,537,377,573,388,ax,Vendor Address
62,582,380,585,388,:,Vendor Address
63,592,377,745,388,O3-56341231,Vendor Address
65,1075,266,1141,277,10026,Shipping Address
66,1150,266,1196,277,BW,Shipping Address
67,1070,288,1174,299,Beonsave,Shipping Address
68,1183,288,1238,299,Cash,Shipping Address
69,1246,288,1268,299,&,Shipping Address
70,1275,288,1339,303,Carry,Shipping Address
71,1346,288,1408,302,(BW),Shipping Address
72,1418,288,1460,299,Sdn,Shipping Address
73,1467,288,1513,299,Bhd,Shipping Address
74,1070,310,1125,322,LOT,Shipping Address
75,1132,310,1253,324,"2446,2447",Shipping Address
76,1263,310,1284,322,&,Shipping Address
77,1291,310,1355,324,"2453,",Shipping Address
78,1365,310,1482,322,SECTION,Shipping Address
79,1492,310,1512,324,"4,",Shipping Address
80,1070,332,1155,344,JALAN,Shipping Address
81,1166,333,1254,344,CHAIN,Shipping Address
82,1263,332,1432,346,"FERRY,12700",Shipping Address
83,1440,332,1747,346,BUTTERWORTILPULAU,Shipping Address
84,1756,332,1841,344,PINAN,Shipping Address
95,436,1190,768,1206,  ,
100,1070,376,1106,388,‘Vel,Shipping Address
