,xmin,ymin,xmax,ymax,Object,labels
0,944,93,1092,107,Purchase,
1,1104,93,1201,107,Order,
2,223,171,279,182,PDT,
3,286,171,410,182,Reference,
4,420,171,462,182,No.,
5,756,208,894,217,S1z000s459,
6,224,212,280,243,Page,
7,638,222,650,233,3,
8,660,222,700,233,of3,
9,1068,142,1176,153,Purchase,
10,1186,142,1260,153,Order,
11,1266,142,1307,153,No.,
12,1458,146,1462,153,:,
13,1493,142,1715,153,10094-6120009459,
14,1068,164,1176,175,Purchase,
15,1186,164,1260,175,Order,
16,1266,164,1323,175,Date,
17,1458,168,1462,175,2,
18,1489,164,1619,175,09/12/2020,Issuer Date
19,1068,193,1156,204,Printed,
20,1162,196,1191,204,on,
21,1458,196,1462,204,2,
22,1494,193,1619,204,10/12/2020,Print date
23,1627,193,1723,204,08:19:18,Print date
24,1070,222,1182,237,Expected,
25,1190,222,1285,233,Receive,
26,1296,222,1352,233,Date,
27,1362,222,1385,233,&,
28,1393,222,1462,233,Time:,
29,1489,221,1619,233,20/12/2020,Deliver Date
30,1632,222,1724,233,18:00:00,Deliver Date
32,231,244,322,255,Vendor,
36,1078,244,1170,259,Ship-To,
37,1180,244,1284,255,Location,
40,224,266,295,277,04516,Vendor Address
41,305,266,415,277,AWFAO2,Vendor Address
42,225,288,508,299,A.W.FABER-CASTELL,Vendor Address
43,515,288,557,302,(MD),Vendor Address
44,566,288,622,299,SDN,Vendor Address
45,630,288,689,299,BHD,Vendor Address
46,226,310,281,322,NO.9,Vendor Address
47,290,320,295,324,",",Vendor Address
48,303,310,390,322,JALAN,Vendor Address
49,400,310,432,322,TP,Vendor Address
50,440,310,453,322,2,Vendor Address
51,1075,266,1142,277,10094,Shipping Address
52,1150,266,1191,277,KK,Shipping Address
53,1070,288,1174,299,Beonsave,Shipping Address
54,1183,288,1238,299,Cash,Shipping Address
55,1246,288,1268,299,&,Shipping Address
56,1275,288,1339,303,Carry,Shipping Address
57,1346,288,1406,302,(KK),Shipping Address
58,1416,288,1458,299,Sdn,Shipping Address
59,1465,288,1511,299,Bhd,Shipping Address
62,253,558,276,569,  ,
69,1070,311,1108,322,Lot,Shipping Address
70,1115,311,1149,322,PT,Shipping Address
71,1158,310,1212,322,1640,Shipping Address
72,1220,310,1243,322,&,Shipping Address
73,1250,311,1283,322,PT,Shipping Address
74,1293,310,1447,325,"1685,Seksyen",Shipping Address
75,1455,310,1489,323,"54,",Shipping Address
76,1498,310,1553,322,Jalan,Shipping Address
77,1560,310,1611,325,Raja,Shipping Address
78,1620,311,1743,325,Perempuan,Shipping Address
79,1748,310,1822,322,Zainab,Shipping Address
80,1832,311,1854,324,"I,",Shipping Address
81,224,332,324,344,TAMAN,Vendor Address
82,334,332,555,344,PERINDUSTRIAN,Vendor Address
83,566,332,633,344,SIME,Vendor Address
84,642,333,698,346,"UEP,",Vendor Address
85,1070,332,1151,344,Mukim,Shipping Address
86,1155,332,1231,346,"Kenali,",Shipping Address
87,1240,332,1329,347,Kubang,Shipping Address
88,1334,332,1414,346,"Kerian,",Shipping Address
89,1427,332,1495,344,16150,Shipping Address
90,1503,333,1558,344,Kota,Shipping Address
91,1567,332,1656,346,"Bharu,K",Shipping Address
92,1662,328,1740,352,clantan,Shipping Address
93,223,354,295,366,47600,Vendor Address
94,305,354,419,366,SUBANG,Vendor Address
95,427,354,500,366,JAYA,Vendor Address
