,xmin,ymin,xmax,ymax,Object,labels
0,223,171,279,182,PDT,
1,286,171,410,182,Reference,
2,420,171,462,182,No.,
3,224,222,280,237,Page,
4,944,93,1092,107,Purchase,
5,1104,93,1201,107,Order,
6,643,222,697,233,lofl,
7,1068,142,1176,153,Purchase,
8,1186,142,1260,153,Order,
9,1266,142,1307,153,No.,
10,1458,146,1462,153,2:,
11,1493,142,1714,153,10093-6120005288,
12,1068,164,1176,175,Purchase,
13,1186,164,1260,175,Order,
14,1266,164,1323,175,Date,
15,1458,168,1462,175,2,
16,1489,164,1619,175,09/12/2020,Issuer Date
17,1068,193,1156,204,Printed,
18,1162,196,1191,204,on,
19,1458,196,1462,204,2,
20,1494,193,1619,204,10/12/2020,Print date
21,1627,193,1724,204,08:19:17,Print date
22,1070,222,1182,237,Expected,
23,1190,222,1285,233,Receive,
24,1296,222,1352,233,Date,
25,1362,222,1385,233,&,
26,1393,222,1462,233,Time:,
27,1489,221,1619,233,30/12/2020,Deliver Date
28,1632,222,1724,233,18:00:00,Deliver Date
30,231,244,322,255,Vendor,
34,1078,244,1170,259,Ship-To,
35,1180,244,1284,255,Location,
38,224,266,295,277,04516,Vendor Address
39,305,266,415,277,AWFAO2,Vendor Address
40,225,288,508,299,A.W.FABER-CASTELL,Vendor Address
41,515,288,557,302,(MD),Vendor Address
42,566,288,622,299,SDN,Vendor Address
43,630,288,689,299,BHD,Vendor Address
44,1075,266,1140,277,10093,Shipping Address
45,1150,266,1204,277,DCF,Shipping Address
46,1070,288,1223,299,BCONSAVE,Shipping Address
47,1230,288,1306,299,CASH,Shipping Address
48,1313,288,1335,299,&,Shipping Address
49,1342,288,1439,299,CARRY,Shipping Address
50,1446,288,1524,302,(PCM),Shipping Address
51,1534,288,1590,299,SDN,Shipping Address
52,1598,288,1656,299,BHD,Shipping Address
56,253,558,276,569,  ,
63,226,310,281,322,NO.9,Vendor Address
64,290,320,295,324,",",Vendor Address
65,303,310,390,322,JALAN,Vendor Address
66,400,310,432,322,TP,Vendor Address
67,440,310,453,322,2,Vendor Address
68,1070,310,1125,322,LOT,Shipping Address
69,1132,310,1174,322,NO.,Shipping Address
70,1190,310,1249,322,LGO1,Shipping Address
71,1263,310,1397,325,(KIPMALL,Shipping Address
72,1404,310,1475,322,DESA,Shipping Address
73,1484,310,1830,324,"COALFIELDS),PT10629,JLN",Shipping Address
74,1843,310,1879,322,DC,
75,1888,310,1922,322,4/5,
76,224,332,324,344,TAMAN,Vendor Address
77,334,332,555,344,PERINDUSTRIAN,Vendor Address
78,566,332,633,344,SIME,Vendor Address
79,642,333,698,346,"UEP,",Vendor Address
80,1070,332,1144,344,DESA,Shipping Address
81,1150,332,1401,346,"COALFIELDS,47000",Shipping Address
82,1410,332,1516,344,SUNGAI,Shipping Address
83,1523,332,1625,346,BULOLL,Shipping Address
84,1635,332,1789,344,SELANGOR.,Shipping Address
85,223,354,295,366,47600,Vendor Address
86,305,354,419,366,SUBANG,Vendor Address
87,427,354,500,366,JAYA,Vendor Address
88,507,354,658,366,SELANGOR,Vendor Address
89,663,355,758,366,DARUL,Vendor Address
90,764,354,856,366,LLISAN,Vendor Address
91,224,376,260,388,‘Vel,Vendor Address
92,268,380,271,388,:,Vendor Address
93,279,377,433,388,03-56334718,Vendor Address
94,442,377,524,388,563347,Vendor Address
95,530,377,570,388,Vax,Vendor Address
96,582,380,585,388,:,Vendor Address
97,592,377,745,388,03-56341231,Vendor Address
98,1070,376,1106,388,‘Tel,Shipping Address
99,1114,380,1117,388,:,Shipping Address
100,1124,377,1207,388,07-824,Shipping Address
101,1215,377,1270,388,6053,Shipping Address
102,1380,377,1434,388,Vax,Shipping Address
103,1421,367,1438,399,:,Shipping Address
104,304,402,307,410,:,
105,1072,399,1141,410,E-mail,
106,1150,402,1153,410,=,
107,231,422,273,430,Hem,
108,476,409,589,441,Description,
109,1085,421,1197,430,SKU/Order,
110,1206,421,1246,430,Unit,
111,1335,422,1395,430,Order,
112,1404,422,1450,430,Pack,
113,1547,409,1589,441,Total,
114,1663,421,1703,430,Unit,
115,1711,421,1762,430,Price|,
116,231,428,313,459,Barcode,
117,1090,428,1174,460,Capacity,
118,1362,440,1404,449,Free,
119,1413,440,1453,449,Unit],
120,1551,440,1585,451,ary,
121,225,450,348,481,543000091,
122,1249,459,1296,471,10.0,
123,1419,459,1452,471,1.0],
124,983,469,1035,480,2255,
125,1856,469,1889,480,22.,
126,232,479,418,490,9556058022294,
127,469,469,500,480,FPO,
128,513,469,597,480,CLICK,
129,607,469,731,480,BALLPEN,
130,740,459,812,491,(BLK),
131,821,469,850,480,48,
132,860,469,947,480,0.7MM,
133,959,469,1039,480,142255,
134,1192,479,1292,490,Loci,
135,1417,479,1451,490,oo,
136,1545,459,1592,491,10.0],
137,1898,469,1920,480,10],
138,225,499,353,510,543000137,
139,521,508,526,509,-,
140,884,508,889,509,-,
141,1016,508,1048,509,06,
142,1248,489,1296,521,10.0],
143,1420,499,1452,510,1.0],
144,500,508,531,512,OG,
145,695,509,697,511,:,
146,890,508,894,512,+,
147,949,508,953,512,:,
148,1014,513,1020,519,5,
149,1856,508,1868,517,>,
150,232,518,418,529,0555684642622,
151,469,508,503,520,IPC,
152,513,509,575,520,GRIP,
153,583,508,632,520,X10,
154,640,508,716,520,B/PEN,
155,730,508,814,520,1.0MM,
156,821,508,917,520,BLACK,
157,925,508,954,520,3S,
158,963,508,1049,520,547606,
159,1417,518,1450,529,oo,
160,1545,499,1592,531,10.0),
161,1856,508,1920,520,26.00],
162,225,538,353,550,543000138,
163,1249,529,1296,561,10.0,
164,1420,538,1452,550,1.0],
165,498,548,532,559,2G,
166,735,557,739,559,:,
167,941,548,969,559,3S,
168,1572,557,1575,559,.,
169,1856,548,1889,559,26.,
170,232,557,419,569,0555684635174,
171,470,548,500,559,FC,
172,513,548,575,559,GRIP,
173,584,548,632,559,X10,
174,641,548,709,559,BPEN,
175,724,548,805,559,1.0MM,
176,815,547,970,559,BL/BK/RD3S,
177,1417,558,1451,569,oo,
178,1547,548,1592,559,10.0],
179,1871,548,1920,559,6.00],
180,469,584,555,596,547608,
181,225,612,353,624,543000158,
182,1249,603,1296,635,10.0,
183,1420,612,1452,624,1.0],
184,498,622,503,625,>,
185,525,622,576,632,CLIC,
186,837,622,878,633,SO.,
187,983,612,1001,644,2:,
188,1572,631,1575,633,.,
189,1856,622,1889,633,22.,
190,470,622,504,633,FC,
191,513,622,598,633,CLICK,
192,608,622,730,633,BALLPEN,
193,740,622,813,636,(BLK),
194,821,622,850,633,4S,
195,860,622,945,633,0.5MM,
196,959,622,1039,633,142595,
197,1417,632,1451,643,oo,
198,1547,622,1592,633,10.0],
199,1871,622,1920,633,2.10],
200,225,652,349,663,543010051,
201,493,661,499,662,-,
202,874,661,878,662,5,
203,955,661,959,662,5,
204,1254,642,1296,674,6.0],
205,1421,652,1452,663,1.0,
206,1565,661,1569,662,5,
207,500,661,504,665,:,
208,711,670,747,672,LE,
209,873,661,893,673,5S,
210,904,662,981,673,24260¢,
211,1562,666,1575,673,6.,
212,1871,671,1915,673,5.48,
213,232,671,419,682,0555684625564,
214,469,661,503,673,FC:,
215,512,661,584,673,TRUE,
216,591,651,652,683,GET.,
217,654,661,764,673,WATIET,
218,773,651,849,683,1.0MM,
219,865,661,892,673,6S,
220,917,661,989,672,242609,
221,1417,671,1451,682,oo,
222,1557,661,1592,672,6.0],
223,1855,661,1920,672,45.48],
224,225,691,353,703,543010060,
225,1249,691,1296,703,10.0,
226,1419,691,1452,703,1.0],
227,592,706,598,712,GI,
228,715,710,719,712,.,
229,822,701,858,712,S2,
230,1572,710,1575,712,.,
231,1886,711,1889,712,i,
232,232,691,419,726,OS5S5GR4665812,
233,470,701,501,712,FC,
234,513,701,569,712,ECO,
235,578,691,626,723,GEL,
236,639,701,797,712,PEN,
237,684,691,738,723,0.5,
238,738,701,794,712,BLK,
239,807,701,836,712,2S,
240,859,701,930,712,247802,
241,1417,710,1452,722,oo,
242,1545,691,1592,723,10.0],
243,1861,701,1920,712,19.60],
244,225,721,351,753,543010061,
245,493,740,499,741,-,
246,586,740,592,741,-,
247,1249,721,1299,753,10.0),
248,1420,721,1452,753,1.0],
249,1902,740,1905,741,5,
250,500,740,504,744,>,
251,544,740,547,744,BCO,
252,591,740,631,751,GEL,
253,645,740,691,752,PEN,
254,775,749,778,751,J,
255,836,740,895,752,1D2s,
256,953,751,957,752,8,
257,1871,745,1915,752,9.60,
258,232,732,417,765,0555684665843,
259,470,740,503,752,FCO,
260,513,740,569,752,ECO,
261,578,740,621,752,GEL.,
262,639,740,646,751,P,
263,699,740,733,752,0.5,
264,743,740,859,752,BLU/RED,
265,882,740,896,752,28,
266,905,740,991,752,247804,
267,1417,750,1450,761,Oo,
268,1545,740,1592,752,10.0),
269,1859,740,1920,752,19.60],
270,225,770,353,781,543540002,
271,499,780,531,783,te,
272,602,783,605,787,sc,
273,783,780,787,784,ee,
274,823,783,826,787,RE,
275,1249,760,1296,792,12.0],
276,1417,770,1452,781,2.0],
277,470,780,500,791,FC,
278,513,780,693,791,CORRECTION,
279,703,780,887,791,TAPE&REFILL,
280,898,780,979,791,169102,
281,1198,770,1281,805,Sse,
282,1417,789,1452,801,oo,
283,1532,770,1592,802,24.0),
284,1846,780,1920,791,101.76,
285,225,809,353,821,543710012,
286,806,819,809,820,;,
287,1246,800,1298,832,20.0),
288,1420,809,1452,821,1.0],
289,736,826,744,827,-,
290,812,826,820,827,=,
291,1893,819,1904,828,2,
292,469,819,543,831,DUST,
293,548,819,616,830,FREE,
294,623,819,728,830,ERASER,
295,721,809,748,841,-,
296,754,819,851,831,7086-40,
297,859,819,894,830,PB,
298,901,819,930,830,6S,
299,944,819,1024,831,187088,
300,1417,829,1451,840,oo,
301,1532,809,1592,841,20.0),
302,1856,819,1920,830,31.20],
303,225,849,353,860,543710019,
304,635,859,639,865,1,
305,687,859,710,866,she,
306,782,859,821,866,sri,
307,990,859,994,862,:,
308,1249,839,1296,871,10.0],
309,1422,849,1452,860,1.0],
310,232,849,417,884,0556089003223,
311,468,859,538,870,IDUST,
312,548,859,616,870,PREL,
313,621,849,728,881,ERASER,
314,736,858,838,870,PASTEL,
315,848,858,990,870,187154-3BC,
316,1417,868,1452,880,oo,
317,1545,849,1592,881,10.0),
318,1859,859,1920,870,15.20,
319,1842,1201,1920,1212,329.04],
320,224,1201,293,1212,[Grand,
321,300,1201,356,1212,Total,
322,365,1201,451,1212,Amount,
324,224,1246,240,1254,foes,
325,244,1248,293,1255,rejected,
326,227,1258,259,1265,nines,
327,298,1258,311,1265,of,
328,315,1246,328,1274,et,
330,295,1235,547,1254,  ,
333,467,1235,507,1244,along,
334,511,1237,517,1242,a,
335,516,1237,554,1244,copy,
336,560,1235,598,1242,ofthe,
337,601,1223,642,1251,Order,
338,645,1235,680,1242,when,
339,687,1235,759,1244,delivering,
340,763,1235,805,1244,goods.,
341,815,1235,847,1242,Lach,
342,853,1235,907,1242,Purchas:,
343,592,1246,627,1254,ie,
344,574,1258,634,1265,nrrudiate,
345,705,1258,782,1265,ofaccounts,
346,787,1258,797,1265,&,
347,803,1258,860,1267,"paynent,",
348,548,1246,573,1265,  ,
350,923,1236,951,1242,must,
351,956,1235,964,1242,be,
352,965,1235,1033,1242,attached,
353,1037,1235,1069,1242,with,
354,1074,1236,1091,1242,its,
355,1095,1237,1120,1242,own,
356,1147,1235,1202,1244,delivering,
357,1206,1235,1300,1242,order/invoice.,
358,1309,1235,1369,1244,Delivery,
359,1373,1236,1432,1244,quantity,
360,1437,1235,1469,1242,shall,
361,1475,1235,1521,1244,comply,
362,1521,1224,1542,1252,to,
363,1547,1235,1555,1242,t:,
364,671,1249,686,1256,y,
365,681,1235,695,1263,in,
366,701,1246,735,1254,onder,
367,742,1247,754,1253,to,
368,760,1246,825,1254,strecthen,
369,831,1246,852,1254,(he,
370,925,1249,976,1256,"process,",
371,985,1235,1032,1263,Unless,
372,1037,1235,1104,1263,overwrite,
373,1108,1235,1125,1263,"by,",
374,1443,1235,1611,1256,   ,
376,1166,1246,1189,1253,real,
377,1195,1246,1218,1253,Clo,
378,1262,1246,1272,1253,ml,
379,1221,1246,1288,1255,  ,
380,1288,1246,1326,1255,moods,
381,1326,1235,1350,1263,ane,
382,1355,1249,1367,1253,on,
383,1370,1246,1398,1254,the,
385,1613,1237,1634,1242,ase,
386,1638,1235,1675,1242,order,
387,1678,1236,1741,1244,"quantity,",
388,1745,1235,1816,1242,additional,
389,1821,1236,1880,1244,quantity,
390,1885,1235,1912,1242,will,
391,1609,1246,1634,1253,able,
392,1639,1246,1703,1254,whenever,
393,1709,1246,1751,1256,2o0ds,
394,1756,1248,1800,1254,cannot,
395,1807,1246,1823,1254,be,
396,1827,1246,1856,1254,"soled,",
397,1866,1246,1894,1255,Any,
400,771,1274,782,1280,*,
401,791,1274,829,1285,This,
403,850,1278,859,1285,is,
404,867,1275,972,1289,Compuler,
405,978,1274,1091,1289,"generated,",
406,1099,1278,1126,1285,no,
407,1135,1274,1230,1289,Signature,
408,1244,1278,1253,1285,is,
409,1261,1274,1372,1289,required.*,
