,xmin,ymin,xmax,ymax,Object,labels
0,944,93,1092,107,Purchase,
1,1104,93,1201,107,Order,
2,223,171,279,182,PDT,
3,286,171,410,182,Reference,
4,420,171,462,182,No.,
5,224,212,280,243,Page,
6,607,225,610,233,:,
7,643,222,697,233,Lofl,
8,1068,142,1176,153,Purchase,
9,1186,142,1260,153,Order,
10,1266,142,1307,153,No.,
11,1458,152,1462,153,2:,
12,1493,142,1715,153,10087-6120036486,
13,1068,164,1176,175,Purchase,
14,1186,164,1260,175,Order,
15,1266,164,1323,175,Date,
16,1458,174,1462,175,2,
17,1489,164,1619,175,09/12/2020,Issuer Date
18,1068,193,1156,204,Printed,
19,1162,196,1191,204,on,
20,1458,196,1462,204,2,
21,1494,193,1619,204,10/12/2020,Print date
22,1627,193,1724,204,08:19:17,Print date
23,1070,222,1182,237,Expected,
24,1190,222,1285,233,Receive,
25,1296,222,1352,233,Date,
26,1362,222,1385,233,&,
27,1393,222,1462,233,Time:,
28,1489,221,1619,233,30/12/2020,Deliver Date
29,1632,222,1724,233,18:00:00,Deliver Date
31,231,244,322,255,Vendor,
35,1078,244,1170,259,Ship-To,
36,1180,244,1284,255,Location,
39,224,266,295,277,04516,Vendor Address
40,305,266,415,277,AWFAO2,Vendor Address
41,225,288,508,299,A.W.FABER-CASTELL,Vendor Address
42,515,288,557,302,(MD),Vendor Address
43,566,288,622,299,SDN,Vendor Address
44,630,288,689,299,BHD,Vendor Address
45,226,310,281,322,NO.9,Vendor Address
46,290,320,295,324,",",Vendor Address
47,303,310,390,322,JALAN,Vendor Address
48,400,310,432,322,TP,Vendor Address
49,440,310,453,322,2,Vendor Address
50,224,332,324,344,TAMAN,Vendor Address
51,334,332,555,344,PERINDUSTRLIAN,Vendor Address
52,566,332,633,344,SIME,Vendor Address
53,642,333,698,346,"UEP,",Vendor Address
54,223,354,295,366,47600,Vendor Address
55,305,354,419,366,SUBANG,Vendor Address
56,427,354,500,366,JAYA,Vendor Address
57,507,354,658,366,SELANGOR,Vendor Address
58,663,355,758,366,DARUL,Vendor Address
59,764,354,856,366,LLISAN,Vendor Address
60,1075,266,1141,277,10087,Shipping Address
61,1150,266,1196,277,IRT,Shipping Address
62,1070,288,1174,299,Beonsave,Shipping Address
63,1183,288,1238,299,Cash,Shipping Address
64,1246,288,1268,299,&,Shipping Address
65,1275,288,1339,303,Carry,Shipping Address
66,1346,288,1406,302,(BM),Shipping Address
67,1416,288,1458,299,Sdn,Shipping Address
68,1465,288,1511,299,Bhd,Shipping Address
69,1056,303,1120,331,LOT,Shipping Address
70,1123,303,1257,331,7566-7569,Shipping Address
71,1267,310,1430,322,SEPANJANG,Shipping Address
72,1436,310,1522,322,JALAN,Shipping Address
73,1533,310,1767,324,"KUANTAN,JALAN",Shipping Address
74,1780,310,1923,322,"KUANTAN,",
75,1070,332,1142,344,27000,Shipping Address
76,1150,332,1414,344,JERANTUT.PALIANG,Shipping Address
77,1422,333,1517,344,DARUL,Shipping Address
78,1523,333,1659,344,MAKMUR.,Shipping Address
88,224,376,260,388,‘Vel,Vendor Address
89,268,380,271,388,:,Vendor Address
90,279,377,433,388,03-56334718,Vendor Address
91,442,369,524,397,563347,
92,537,377,573,388,ax,Vendor Address
93,582,380,585,388,:,Vendor Address
94,592,377,745,388,O3-56341231,Vendor Address
95,1070,376,1106,388,‘Tel,Shipping Address
96,1114,380,1117,388,:,Shipping Address
