,xmin,ymin,xmax,ymax,Object,labels
0,944,93,1092,107,Purchase,
1,1104,93,1201,107,Order,
2,756,208,894,217,Siz0040994,
3,224,212,280,243,Page,
4,643,222,697,233,Lofl,
5,231,244,322,255,Vendor,
7,1068,142,1176,153,Purchase,
8,1186,142,1260,153,Order,
9,1266,142,1307,153,No.,
10,1068,164,1176,175,Purchase,
11,1186,164,1260,175,Order,
12,1266,164,1323,175,Date,
13,1068,193,1156,204,Printed,
14,1162,196,1191,204,on,
15,1070,222,1182,237,Expected,
16,1190,222,1285,233,Receive,
17,1296,222,1352,233,Date,
18,1362,222,1385,233,&,
19,1393,222,1462,233,Time:,
20,1458,152,1462,153,:,
21,1493,142,1715,153,10029-6120040994,
22,1458,174,1462,175,2,
23,1489,164,1619,175,09/12/2020,Issuer Date
24,1458,196,1462,204,:,
25,1494,193,1618,204,10/12/2020,Print date
26,1627,185,1723,213,08:19:15,Print date
27,1489,221,1619,233,30/12/2020,Deliver Date
28,1632,222,1724,233,18:00:00,Deliver Date
31,224,266,295,277,04516,Vendor Address
32,305,266,415,277,AWFAO2,Vendor Address
34,1078,244,1170,259,Ship-To,
35,1180,244,1284,255,Location,
37,225,288,508,299,A.W.FABER-CASTELL,Vendor Address
38,515,288,557,302,(MD),Vendor Address
39,566,288,622,299,SDN,Vendor Address
40,630,288,689,299,BHD,Vendor Address
41,226,310,281,322,NO.9,Vendor Address
42,290,320,295,324,",",Vendor Address
43,303,310,390,322,JALAN,Vendor Address
44,400,310,432,322,TP,Vendor Address
45,440,310,453,322,2,Vendor Address
46,224,332,324,344,TAMAN,Vendor Address
47,334,332,555,344,PERINDUSTRLIAN,Vendor Address
48,566,332,633,344,SIME,Vendor Address
49,642,333,698,346,"UEP,",Vendor Address
50,223,354,295,366,47600,Vendor Address
51,305,354,419,366,SUBANG,Vendor Address
52,427,354,500,366,JAYA,Vendor Address
53,507,354,658,366,SELANGOR,Vendor Address
54,663,355,758,366,DARUL,Vendor Address
55,764,354,856,366,LLISAN,Vendor Address
56,224,376,260,388,‘Vel,Vendor Address
57,268,380,271,388,:,Vendor Address
58,279,377,433,388,03-56334718,Vendor Address
59,442,369,524,397,563347,
60,537,377,573,388,ax,Vendor Address
61,582,380,585,388,:,Vendor Address
62,592,377,745,388,O3-56341231,Vendor Address
63,1075,266,1141,277,10029,Shipping Address
64,1150,266,1188,277,RU,Shipping Address
65,1070,288,1174,299,Beonsave,Shipping Address
66,1183,288,1238,299,Cash,Shipping Address
67,1246,288,1268,299,&,Shipping Address
68,1275,288,1339,303,Carry,Shipping Address
69,1346,288,1401,302,(RU),Shipping Address
70,1410,288,1453,299,Sdn,Shipping Address
71,1460,288,1505,299,Bhd,Shipping Address
72,1072,310,1140,323,"NO.1,",Shipping Address
73,1150,310,1270,322,LORONG,Shipping Address
74,1277,310,1362,322,TERAS,Shipping Address
75,1371,310,1441,322,JAYA,Shipping Address
76,1450,310,1469,324,"6,",Shipping Address
77,1479,311,1546,322,KAW,Shipping Address
78,1557,310,1734,322,PERNIAGAAN,Shipping Address
79,1745,310,1831,322,TERAS,Shipping Address
80,1839,310,1915,324,"JAYA,",
81,1073,332,1142,344,13400,Shipping Address
82,1149,332,1364,346,BUTTERWORTIL,Shipping Address
83,1373,332,1464,344,PULAU,Shipping Address
84,1473,332,1581,344,PINANG,Shipping Address
85,1070,376,1106,388,‘Vel,Shipping Address
