,xmin,ymin,xmax,ymax,Object,labels
0,944,93,1092,107,Purchase,
1,1104,93,1201,107,Order,
2,223,171,279,182,PDT,
3,286,171,410,182,Reference,
4,420,171,462,182,No.,
5,756,208,894,217,Ssiz0045B42,
6,224,212,280,243,Page,
7,643,222,697,233,Lofl,
8,231,244,322,255,Vendor,
10,1068,142,1176,153,Purchase,
11,1186,142,1260,153,Order,
12,1266,142,1307,153,No.,
13,1458,146,1462,153,2,
14,1493,142,1568,153,10005-,
15,1068,164,1176,175,Purchase,
16,1186,164,1260,175,Order,
17,1266,164,1323,175,Date,
19,1600,142,1715,153,20045842,
20,1458,174,1462,175,2,
21,1489,164,1619,175,09/12/2020,Issuer Date
22,1068,193,1156,204,Printed,
23,1162,196,1191,204,on,
24,1458,196,1462,204,:,
25,1494,193,1619,204,10/12/2020,Print date
26,1627,193,1723,204,08:19:15,Print date
27,1070,222,1182,237,Expected,
28,1190,222,1285,233,Receive,
29,1296,222,1352,233,Date,
30,1362,222,1385,233,&,
31,1393,222,1462,233,Time:,
32,1489,221,1619,233,30/12/2020,Deliver Date
33,1632,222,1724,233,18:00:00,Deliver Date
37,1078,244,1170,259,Ship-To,
38,1180,244,1284,255,Location,
40,224,266,295,277,04516,Vendor Address
41,305,266,415,277,AWFAO2,Vendor Address
42,225,288,508,299,A.W.FABER-CASTELL,Vendor Address
43,515,288,557,302,(MD),Vendor Address
44,566,288,622,299,SDN,Vendor Address
45,630,288,689,299,BHD,Vendor Address
46,226,310,281,322,NO.9,Vendor Address
47,290,320,295,324,",",Vendor Address
48,303,310,390,322,JALAN,Vendor Address
49,400,310,432,322,TP,Vendor Address
50,440,310,453,322,2,Vendor Address
51,224,332,324,344,TAMAN,Vendor Address
52,334,332,555,344,PERINDUSTRLIAN,Vendor Address
53,566,332,633,344,SIME,Vendor Address
54,642,333,698,346,"UEP,",Vendor Address
55,223,354,295,366,47600,Vendor Address
56,305,354,419,366,SUBANG,Vendor Address
57,427,354,500,366,JAYA,Vendor Address
58,507,354,658,366,SELANGOR,Vendor Address
59,663,355,758,366,DARUL,Vendor Address
60,764,354,856,366,LLISAN,Vendor Address
61,224,376,260,388,‘Vel,Vendor Address
62,268,380,271,388,:,Vendor Address
63,279,377,433,388,03-56334718,Vendor Address
64,442,369,524,397,563347,
65,537,377,573,388,ax,Vendor Address
66,582,380,585,388,:,Vendor Address
67,592,377,745,388,O3-56341231,Vendor Address
69,1075,266,1140,277,10005,Shipping Address
70,1150,266,1185,277,BT,Shipping Address
71,1070,288,1223,299,BCONSAVE,Shipping Address
72,1230,288,1306,299,CASH,Shipping Address
73,1313,288,1335,299,&,Shipping Address
74,1342,288,1439,299,CARRY,Shipping Address
75,1446,288,1497,302,(BT),Shipping Address
76,1506,288,1563,299,SPN,Shipping Address
77,1570,288,1629,299,BHD,Shipping Address
78,1070,310,1125,322,LOT,Shipping Address
79,1132,310,1191,324,"2-14,",Shipping Address
80,1200,310,1286,322,JALAN,Shipping Address
81,1298,310,1388,322,"SUASA,",Shipping Address
82,1405,310,1547,322,KAWASAN,Shipping Address
83,1561,310,1778,322,PERINDUSTRIAN,Shipping Address
84,1789,310,1870,324,"PKNS,",Shipping Address
85,1070,332,1142,344,42700,Shipping Address
86,1292,332,1378,344,SELAN,Shipping Address
87,1424,332,1544,344,RIDARUL,Shipping Address
88,1551,332,1649,344,BLISAN.,Shipping Address
