,xmin,ymin,xmax,ymax,Object,labels
1,287,174,387,193,PETRO,--
2,400,174,449,203,OIL,--
3,165,283,247,297,Petro,Issuer Address
4,259,283,320,300,"OIL,",Issuer Address
5,334,283,467,297,Pakistan,Issuer Address
6,164,307,248,321,Office,Issuer Address
7,260,307,385,324,"29-A,3rd",Issuer Address
8,400,307,472,321,Floor,Issuer Address
9,483,307,550,321,Twin,Issuer Address
10,563,307,618,325,City,Issuer Address
11,631,307,711,321,Plaza,Issuer Address
12,166,330,200,345,I-8,Issuer Address
13,214,330,319,345,Markaz,Issuer Address
14,333,330,490,345,Islamabad.,Issuer Address
15,164,354,262,371,"44000,",Issuer Address
16,277,354,400,369,Pakistan,Issuer Address
17,166,408,205,422,Bill,Shipping Address
18,217,408,262,422,To:,Shipping Address
19,164,439,269,457,Syslab,Shipping Address
20,280,439,493,457,Technologies,Shipping Address
21,505,439,565,454,Sdn,Shipping Address
22,579,439,639,454,Bhd,Shipping Address
23,164,463,210,478,3-4,Shipping Address
24,223,463,241,477,B,Shipping Address
25,255,463,390,478,Incubator,Shipping Address
26,401,463,425,480,"3,",Shipping Address
27,164,487,334,505,Technology,Shipping Address
28,348,487,413,501,Park,Shipping Address
29,425,487,496,501,Bukit,Shipping Address
30,506,487,561,501,Jalil,Shipping Address
31,575,499,579,504,",",Shipping Address
32,165,511,460,529,"Kualalumpur,",Shipping Address
33,164,535,272,549,57000,Shipping Address
34,165,558,349,577,Malaysia,Shipping Address
35,153,658,212,673,Item,--
36,152,709,272,727,Hosting,--
37,151,742,214,760,App,--
38,227,742,333,760,Desing,--
39,151,776,219,791,SEO,--
40,151,810,214,828,App,--
41,227,810,433,828,Development,--
42,150,844,219,859,Web,--
43,231,844,366,859,Services,--
44,164,1126,265,1140,Terms:,--
45,165,1158,327,1177,Beneficiary,--
46,339,1159,419,1173,bears,--
47,430,1159,475,1173,the,--
48,489,1159,633,1177,Exchange,--
49,646,1159,713,1173,Rate,--
50,724,1158,893,1173,differences.,--
51,1088,54,1463,96,INVOICE,Order Number
52,1497,56,1547,96,#,Order Number
53,1577,55,1903,96,45-2021,Order Number
54,1461,191,1535,219,Date:,Issuer Date
55,1700,195,1755,210,Dec,Issuer Date
56,1767,195,1809,212,"31,",Issuer Date
57,1823,195,1894,210,2019,Issuer Date
58,1294,238,1422,256,Payment,--
59,1433,238,1535,253,Terms:,--
60,1775,238,1898,253,Transfer,--
61,1389,281,1446,296,Due,Deliver Date
62,1460,281,1535,296,Date:,Deliver Date
63,1700,281,1755,296,Dec,Deliver Date
64,1767,281,1809,298,"31,",Deliver Date
65,1823,281,1894,296,2019,Deliver Date
66,1299,327,1443,344,Balance,--
67,1457,327,1535,344,Due:,--
68,1653,327,1735,343,MYR,--
69,1750,327,1895,347,"1,100.00",--
70,1215,658,1337,676,Quantity,--
71,1567,654,1632,680,Rate,--
72,1783,658,1896,673,Amount,--
73,1422,709,1492,723,MYR,--
74,1504,709,1631,726,"2,100.00",--
75,1687,709,1757,723,MYR,--
76,1769,709,1896,726,"2,100.00",--
77,1422,743,1492,757,MYR,--
78,1506,743,1631,760,"1,500.00",--
79,1687,743,1757,757,MYR,--
80,1771,743,1896,760,"1,500.00",--
81,1422,777,1492,791,MYR,--
82,1506,777,1631,794,"1,500.00",--
83,1687,777,1756,791,MYR,--
84,1771,777,1896,794,"1,500.00",--
85,1422,812,1492,826,MYR,--
86,1504,812,1631,829,"2,000.00",--
87,1687,812,1757,826,MYR,--
88,1769,812,1896,829,"2,000.00",--
89,1422,846,1492,860,MYR,--
90,1506,846,1631,863,"1,800.00",--
91,1687,846,1757,860,MYR,--
92,1771,846,1896,863,"1,800.00",--
93,1206,707,1234,736,4,--
94,1454,969,1535,997,Total:,--
95,1687,974,1757,988,MYR,--
96,1769,974,1896,991,"8,900.00",--
97,1336,1017,1449,1032,Amount,--
98,1462,1017,1535,1032,Paid:,--
99,1687,1017,1756,1031,MYR,--
100,1769,1017,1896,1034,"7,800.00",--
101,164,1185,225,1200,This,--
102,237,1185,258,1200,is,--
103,270,1187,372,1204,system,--
104,385,1185,539,1200,Generated,--
105,552,1185,653,1200,invoice,--
106,665,1185,717,1200,and,--
107,730,1185,799,1200,does,--
108,812,1187,856,1200,not,--
109,868,1185,968,1204,require,--
110,981,1185,1223,1204,signature/stamp.,--
