,xmin,ymin,xmax,ymax,Object,labels
0,223,171,279,182,PDT,
1,286,171,410,182,Reference,
2,420,171,462,182,No.,
3,224,222,280,237,Page,
4,643,222,697,233,lofl,
5,944,93,1092,107,Purchase,
6,1104,93,1201,107,Order,
7,756,208,894,217,6120041215,
8,1068,142,1176,153,Purchase,
9,1186,142,1260,153,Order,
10,1266,142,1307,153,No.,
11,607,174,610,182,:,
12,1068,164,1176,175,Purchase,
13,1186,164,1260,175,Order,
14,1266,164,1323,175,Date,
15,1068,193,1156,204,Printed,
16,1162,196,1191,204,on,
17,1070,222,1182,237,Expected,
18,1190,222,1285,233,Receive,
19,1296,222,1352,233,Date,
20,1362,222,1385,233,&,
21,1393,222,1452,233,Time,
22,1493,142,1714,153,10033-6120041215,
23,1489,164,1619,175,09/12/2020,Issuer Date
24,1494,193,1619,204,10/12/2020,Print date
25,1627,193,1723,204,08:19:15,Print date
26,1489,221,1619,233,30/12/2020,Deliver Date
27,1632,222,1724,233,18:00:00,Deliver Date
29,231,244,322,255,Vendor,
31,1078,244,1170,259,Ship-To,
32,1180,244,1284,255,Location,
37,224,266,295,277,04516,Vendor Address
38,305,266,415,277,AWFAO2,Vendor Address
39,225,288,508,299,A.W.FABER-CASTELL,Vendor Address
40,515,288,557,302,(MD),Vendor Address
41,566,288,622,299,SDN,Vendor Address
42,630,288,689,299,BHD,Vendor Address
43,226,310,281,322,NO.9,Vendor Address
44,290,320,295,324,",",Vendor Address
45,303,310,390,322,JALAN,Vendor Address
46,400,310,432,322,TP,Vendor Address
47,440,310,453,322,2,Vendor Address
48,224,332,324,344,TAMAN,Vendor Address
49,334,332,555,344,PERINDUSTRLIAN,Vendor Address
50,566,332,633,344,SIME,Vendor Address
51,642,333,698,346,"UEP,",Vendor Address
52,223,354,295,366,47600,Vendor Address
53,305,354,419,366,SUBANG,Vendor Address
54,427,354,500,366,JAYA,Vendor Address
55,507,354,658,366,SELANGOR,Vendor Address
56,663,355,758,366,DARUL,Vendor Address
57,764,354,856,366,LLISAN,Vendor Address
58,224,376,260,388,‘Vel,Vendor Address
59,268,380,271,388,:,Vendor Address
60,279,377,433,388,03-56334718,Vendor Address
61,442,369,524,397,563347,
62,537,377,573,388,ax,Vendor Address
63,582,380,585,388,:,Vendor Address
64,592,377,745,388,O3-56341231,Vendor Address
65,1075,266,1140,277,10033,Shipping Address
66,1150,266,1187,277,FH,Shipping Address
67,1070,288,1174,299,Beonsave,Shipping Address
68,1183,288,1238,299,Cash,Shipping Address
69,1246,288,1268,299,&,Shipping Address
70,1275,288,1339,303,Carry,Shipping Address
71,1346,288,1399,302,(FH),Shipping Address
72,1409,288,1451,299,Sdn,Shipping Address
73,1458,288,1503,299,Bhd,Shipping Address
74,1070,333,1108,344,Lot,Shipping Address
75,1115,333,1149,344,PT,Shipping Address
76,1155,332,1226,344,20987,Shipping Address
77,1235,332,1277,344,dan,Shipping Address
78,1282,333,1316,344,PT,Shipping Address
79,1322,332,1350,344,20!,Shipping Address
81,1381,332,1393,344,8,Shipping Address
82,1403,332,1514,344,Seremban,Shipping Address
83,1520,333,1591,344,Forest,Shipping Address
84,1598,332,1669,347,Leight,Shipping Address
85,1677,332,1748,344,70450,Shipping Address
86,1757,332,1868,344,Seremban,Shipping Address
87,1874,333,1923,347,Neg:,
97,436,1190,768,1206,  ,
99,1070,376,1106,388,‘Yel,Shipping Address
100,1114,380,1117,388,:,Shipping Address
101,1124,376,1300,388,06-7611124/25,Shipping Address
102,1380,377,1423,388,lax,Shipping Address
103,1431,380,1434,388,:,Shipping Address
104,1442,377,1583,388,06-7611126,Shipping Address
105,225,399,307,410,E-mail:,
106,1072,399,1141,410,E-mail,
107,1150,402,1153,410,:,
108,231,422,266,430,Hem,
109,476,410,589,440,Description,
110,1085,421,1197,430,SKU/Order,
111,1206,421,1246,430,Unit,
112,1335,422,1395,430,Order,
113,1404,422,1450,430,Pack,
114,1547,410,1590,440,Total,
115,1663,421,1703,430,Unit,
116,1711,421,1762,430,Price,
117,231,429,312,459,Barcode,
118,1090,429,1175,459,Capacity,
119,1362,440,1404,449,Free,
120,1413,440,1453,449,Unit],
121,1551,440,1592,451,Qty],
122,1713,440,1762,450,arp,
123,1871,440,1920,450,any,
124,225,459,353,471,542360020,
125,1249,459,1296,471,10.0],
126,1419,459,1452,471,1.0],
127,501,469,503,472,>,
128,525,469,561,480,WAU,
129,580,469,613,480,Mt,
130,768,477,800,480,SE,
131,807,474,842,480,3G,
132,898,460,920,490,2.,
133,1684,469,1733,480,2.02,
134,1856,469,1905,480,20.2,
135,232,460,419,494,9556089013840,
136,469,469,500,480,FC:,
137,512,469,573,480,UAU,
138,618,469,666,480,MULTI,
139,674,469,799,480,PURPOSE,
140,808,469,840,480,3G,
141,849,469,964,480,91042400,
142,1192,479,1241,490,AUN,
143,1417,479,1450,490,oo,
144,1547,469,1592,480,10.0],
145,1705,469,1762,480,0200],
146,1871,469,1920,480,0.20,
147,224,1157,292,1169,Grand,
148,300,1157,357,1169,Total,
149,363,1158,451,1169,Amount,
150,1855,1158,1920,1169,20.20],
151,227,1192,263,1199,Lemmy,
152,268,1192,278,1199,&,
153,284,1192,363,1199,Conditions,
154,363,1179,373,1209,:,
155,377,1192,420,1199,Please,
156,426,1192,463,1201,bring,
157,467,1192,507,1201,along,
158,511,1194,518,1199,a,
159,522,1194,555,1201,copy,
160,553,1179,598,1209,ofthe,
161,598,1179,639,1209,Order,
162,645,1192,683,1199,when,
163,687,1192,740,1199,delivering,
164,768,1192,806,1199,goods.,
165,814,1192,848,1199,Lach,
166,852,1192,950,1199,Purchase,
167,915,1179,948,1209,must,
168,956,1192,971,1199,be,
169,975,1192,1033,1199,attached,
170,1037,1192,1069,1199,with,
171,1074,1193,1091,1199,its,
172,1095,1194,1125,1199,own,
173,1130,1192,1193,1199,delivering,
174,1206,1192,1300,1199,ordevinvoice.,
175,1308,1192,1367,1201,Delivery,
176,1373,1193,1432,1201,quantity,
177,1437,1192,1469,1199,shall,
178,1474,1191,1525,1201,comply,
179,1523,1179,1541,1209,to,
180,1547,1192,1566,1199,the,
181,1572,1192,1741,1201,purchase,
182,1633,1179,1676,1209,order,
183,1678,1192,1741,1201,quantity.,
184,1745,1192,1816,1199,additional,
185,1821,1193,1880,1201,quantity,
186,1885,1191,1912,1199,will,
187,224,1203,237,1210,psc,
188,245,1203,297,1212,selected,
189,405,1203,434,1210,AT,
190,760,1203,825,1210,Sroothen,
191,831,1203,848,1210,the,
192,856,1206,896,1210,rassiving,
193,985,1203,1032,1210,Unless,
194,1037,1190,1101,1220,Gverwrite,
195,1108,1203,1116,1210,by,
196,1126,1203,1189,1210,Nistionel,
197,1262,1203,1278,1210,IT,
198,1331,1206,1348,1210,are,
199,1355,1206,1372,1210,on,
200,1377,1203,1395,1210,the,
201,1402,1206,1438,1210,cone,
202,1542,1203,1559,1210,id,
203,1639,1203,1703,1210,whenever,
204,1756,1205,1800,1210,cannot,
205,1806,1203,1819,1210,be,
206,1827,1203,1856,1210,sald.,
207,1866,1203,1894,1212,"Any,",
208,298,1215,344,1224,ofits,
209,349,1216,363,1222,to,
210,368,1215,435,1222,Leonsave,
211,638,1216,700,1222,terminate,
212,705,1215,782,1222,ofaccounts,
213,787,1215,798,1222,&,
214,803,1215,860,1224,paynent,
222,771,1230,782,1237,*,
223,791,1230,836,1242,This,
224,845,1230,860,1242,is,
225,867,1232,971,1245,Computer,
226,978,1230,1091,1245,"generated,",
227,1100,1234,1126,1242,no,
228,1135,1230,1230,1245,signature,
229,1239,1230,1253,1242,is,
230,1262,1230,1372,1245,required.,
231,1359,1220,1370,1252,*,
