,xmin,ymin,xmax,ymax,Object,labels
0,944,93,1092,107,Purchase,
1,1104,93,1201,107,Order,
2,1068,142,1176,153,Purchase,
3,1186,142,1260,153,Order,
4,1266,142,1307,153,No.,
5,1458,146,1462,153,2:,
6,1493,142,1714,153,10056-6120043465,
7,223,171,279,182,PDT,
8,286,171,410,182,Reference,
9,420,171,462,182,No.,
10,607,174,610,182,:,
11,1068,164,1176,175,Purchase,
12,1186,164,1260,175,Order,
13,1266,164,1323,175,Date,
14,1458,168,1462,175,2,
15,1489,164,1619,175,09/12/2020,Issuer Date
16,1068,193,1156,204,Printed,
17,1162,196,1191,204,on,
18,1458,196,1462,204,2,
19,1494,193,1619,204,10/12/2020,Print date
20,1627,193,1724,204,08:19:16,Print date
21,754,208,894,217,S120043465,
22,224,214,280,242,Page,
23,607,225,610,233,2,
24,643,222,697,233,lofl,
25,1070,222,1182,237,Expected,
26,1190,222,1285,233,Receive,
27,1296,222,1352,233,Date,
28,1362,222,1385,233,&,
29,1393,222,1462,233,Time:,
30,1489,221,1619,233,30/12/2020,Deliver Date
31,1632,222,1724,233,18:00:00,Deliver Date
32,231,244,322,255,Vendor,
37,1078,244,1170,259,Ship-To,
38,1180,244,1284,255,Location,
41,224,266,295,277,04516,Vendor Address
42,305,266,415,277,AWFAO2,Vendor Address
43,225,288,508,299,A.W.FABER-CASTELL,Vendor Address
44,515,288,557,302,(MD),Vendor Address
45,566,288,622,299,SDN,Vendor Address
46,630,288,689,299,BHD,Vendor Address
47,226,310,281,322,NO.9,Vendor Address
48,290,320,295,324,",",Vendor Address
49,303,310,390,322,JALAN,Vendor Address
50,400,310,432,322,TP,Vendor Address
51,440,310,453,322,2,Vendor Address
52,224,332,324,344,TAMAN,Vendor Address
53,334,332,555,344,PERINDUSTRLIAN,Vendor Address
54,566,332,633,344,SIME,Vendor Address
55,642,333,698,346,"UEP,",Vendor Address
56,223,354,295,366,47600,Vendor Address
57,305,354,419,366,SUBANG,Vendor Address
58,427,354,500,366,JAYA,Vendor Address
59,507,354,658,366,SELANGOR,Vendor Address
60,663,355,758,366,DARUL,Vendor Address
61,764,354,856,366,LLISAN,Vendor Address
62,224,376,260,388,‘Vel,Vendor Address
63,268,380,271,388,:,Vendor Address
64,279,377,433,388,03-56334718,Vendor Address
65,442,369,524,397,563347,
66,537,377,573,388,ax,Vendor Address
67,582,380,585,388,:,Vendor Address
68,592,377,745,388,O3-56341231,Vendor Address
69,1075,266,1141,277,10056,Shipping Address
70,1150,266,1208,277,KLG,Shipping Address
71,1070,288,1174,299,KBeonsave,Shipping Address
72,1183,288,1238,299,Cash,Shipping Address
73,1246,288,1268,299,&,Shipping Address
74,1275,288,1339,303,Carry,Shipping Address
75,1346,288,1374,302,(K,Shipping Address
76,1374,284,1421,307,LG),Shipping Address
77,1430,288,1473,299,Sdn,Shipping Address
78,1480,288,1525,299,Bhd,Shipping Address
79,1072,310,1115,322,Unit,Shipping Address
80,1123,310,1175,324,"BO1,",Shipping Address
81,1184,311,1292,322,Basement,Shipping Address
82,1299,310,1365,325,Klang,Shipping Address
83,1371,310,1448,322,Parade,Shipping Address
84,1457,310,1564,324,"No.2112,",Shipping Address
85,1573,311,1618,322,KM,Shipping Address
86,1627,310,1647,324,"2,",Shipping Address
87,1070,332,1100,344,Jin,Shipping Address
88,1106,333,1166,344,Meru,Shipping Address
89,1173,332,1245,344,41050,Shipping Address
