,xmin,ymin,xmax,ymax,Object,labels
0,223,171,279,182,PDT,invoice details
1,286,171,410,182,Reference,invoice details
2,420,171,462,182,No.,invoice details
3,224,222,280,237,Page,invoice details
4,643,222,697,233,lofl,invoice details
5,1068,142,1176,153,Purchase,invoice details
6,1186,142,1260,153,Order,invoice details
7,1266,142,1307,153,No.,invoice details
8,607,174,610,182,:,invoice details
9,1068,164,1176,175,Purchase,invoice details
10,1186,164,1260,175,Order,invoice details
11,1266,164,1323,175,Date,invoice details
12,1068,193,1156,204,Printed,invoice details
13,1162,196,1191,204,on,invoice details
14,1458,196,1462,198,A,invoice details
15,944,93,1092,107,Purchase,invoice details
16,1104,93,1201,107,Order,invoice details
17,756,208,894,217,6120041095,invoice details
18,1493,142,1568,153,10055-,invoice details
19,1489,164,1619,175,9/12/2020,invoice details
20,1494,193,1619,204,10/12/2020,invoice details
21,1627,193,1724,204,8:19:16,invoice details
22,1600,142,1714,153,20041095,invoice details
24,1070,222,1182,237,Expected,invoice details
25,1190,222,1285,233,Receive,invoice details
26,1296,222,1352,233,Date,invoice details
27,1362,222,1385,233,&,invoice details
28,1393,222,1462,233,Time:,invoice details
29,1489,221,1619,233,30/12/2020,invoice details
30,1632,222,1724,233,18:00:00,invoice details
32,231,244,322,255,Vendor,issuer address
36,1078,244,1170,259,Ship-To,shipping address
37,1180,244,1284,255,Location,shipping address
40,224,266,295,277,4516,issuer address
41,305,266,415,277,AWFAO2,issuer address
42,225,288,508,299,A.W.FABER-CASTELL,issuer address
43,515,288,557,302,(MD),issuer address
44,566,288,622,299,SDN,issuer address
45,630,288,689,299,BHD,issuer address
46,226,310,281,322,NO.9,issuer address
47,290,320,295,324,",",issuer address
48,303,310,390,322,JALAN,issuer address
49,400,310,432,322,TP,issuer address
50,440,310,453,322,2,issuer address
51,224,332,324,344,TAMAN,issuer address
52,334,332,555,344,PERINDUSTRLIAN,issuer address
53,566,332,633,344,SIME,issuer address
54,642,333,698,346,"UEP,",issuer address
55,1075,266,1140,277,10055,shipping address
56,1150,266,1188,277,GB,shipping address
57,1070,288,1174,299,Beonsave,shipping address
58,1183,288,1238,299,Cash,shipping address
59,1246,288,1268,299,&,shipping address
60,1275,288,1339,303,Carry,shipping address
61,1346,288,1401,302,(GB),shipping address
62,1410,288,1453,299,Sdn,shipping address
63,1460,288,1505,299,Bhd,shipping address
64,1070,310,1123,322,PTD,shipping address
65,1133,310,1201,322,14738,shipping address
66,1210,311,1270,322,Pusat,shipping address
67,1278,310,1378,322,Komersil,shipping address
68,1384,310,1471,324,"Gambir,",shipping address
69,1480,310,1536,322,Jalan,shipping address
70,1542,310,1624,322,Gambir,shipping address
71,1631,310,1650,323,"2,",shipping address
72,1660,310,1740,322,Bandar,shipping address
73,1747,311,1800,322,Baru,shipping address
74,1807,310,1865,322,Bukit,shipping address
75,1872,310,1923,322,Gar,shipping address
86,1071,332,1142,344,84800,shipping address
87,1149,332,1208,344,Bukit,shipping address
88,223,354,295,366,47600,issuer address
89,305,354,419,366,SUBANG,issuer address
90,427,354,500,366,JAYA,issuer address
91,507,354,658,366,SELANGOR,issuer address
92,663,355,758,366,DARUL,issuer address
93,764,354,856,366,LLISAN,issuer address
94,224,376,260,388,?el,issuer address
95,268,380,271,388,:,issuer address
96,279,377,433,388,03-56334718,issuer address
97,442,369,524,397,563347,issuer address
98,537,377,573,388,ax,issuer address
99,582,380,585,388,:,issuer address
100,592,377,745,388,O3-56341231,issuer address
101,1070,376,1106,388,?el,shipping address
102,1114,380,1117,388,:,shipping address
103,1124,376,1286,388,O06-9765841/2,shipping address
104,1380,377,1423,388,liax,shipping address
105,1431,380,1434,388,:,shipping address
106,1442,377,1581,388,06-9765843,shipping address
107,1072,399,1153,410,E-mail:,shipping address
108,231,422,272,430,Tem,
109,476,411,589,439,Description,descirption
110,1085,421,1197,430,SKU/Order,
111,1206,421,1246,430,Unit,
112,1335,422,1395,430,Order,
113,1404,422,1450,430,Pack,
114,1547,411,1585,439,Total,quantity
115,1663,421,1703,430,Unit,product price
116,1711,421,1762,430,Price|,product price
117,1844,422,1921,430,Amoung],product net
118,231,430,310,458,Barcode,
119,1090,430,1175,458,Capacity,
120,1413,440,1453,449,Unit],
121,1713,440,1762,450,arn),product price
122,1871,440,1920,450,ann,product net
123,225,459,353,471,542360027,
124,501,469,503,472,.,
125,1249,459,1296,471,10.0],
126,1419,459,1452,471,1.0),
127,231,479,417,490,4.03E+12,
128,469,469,500,480,FC,descirption
129,512,469,573,480,UA,descirption
130,581,469,633,480,ALL,descirption
131,640,469,766,480,PURPOSE,descirption
132,773,469,836,480,33ML,descirption
133,850,469,965,480,91040759,descirption
134,1192,479,1292,490,LUND,
135,1417,479,1452,490,oo,
136,1547,461,1592,489,10.0],quantity
137,1684,461,1762,489,5.6900],product price
138,1856,469,1920,480,56.90},product net
139,224,1157,292,1169,[Grand,billing info
140,300,1157,357,1169,Total,billing info
141,363,1158,451,1169,Amount,billing info
142,1857,1158,1920,1169,56.9,billing info
143,227,1192,263,1199,Jenny,note
144,268,1192,279,1199,&,note
145,284,1192,363,1199,Conditions,note
146,363,1180,373,1208,:,note
147,377,1192,420,1199,Please,note
148,426,1192,463,1201,bring,note
149,467,1192,507,1201,along,note
150,511,1194,518,1199,a,note
151,522,1194,555,1201,copy,note
152,560,1192,598,1199,ofthe,note
