,xmin,ymin,xmax,ymax,Object,labels
0,944,93,1092,107,Purchase,invoice details
1,1104,93,1201,107,Order,invoice details
2,223,171,279,182,PDT,invoice details
3,286,171,410,182,Reference,invoice details
4,420,171,462,182,No.,invoice details
5,756,208,894,217,S1z000s459,invoice details
6,224,212,280,243,Page,invoice details
7,638,222,650,233,3,invoice details
8,660,222,700,233,of3,invoice details
9,1068,142,1176,153,Purchase,invoice details
10,1186,142,1260,153,Order,invoice details
11,1266,142,1307,153,No.,invoice details
12,1458,146,1462,153,:,invoice details
13,1493,142,1715,153,10094-6120009459,invoice details
14,1068,164,1176,175,Purchase,invoice details
15,1186,164,1260,175,Order,invoice details
16,1266,164,1323,175,Date,invoice details
17,1458,168,1462,175,2,invoice details
18,1489,164,1619,175,9/12/2020,invoice details
19,1068,193,1156,204,Printed,invoice details
20,1162,196,1191,204,on,invoice details
21,1458,196,1462,204,2,invoice details
22,1494,193,1619,204,10/12/2020,invoice details
23,1627,193,1723,204,8:19:18,invoice details
24,1070,222,1182,237,Expected,invoice details
25,1190,222,1285,233,Receive,invoice details
26,1296,222,1352,233,Date,invoice details
27,1362,222,1385,233,&,invoice details
28,1393,222,1462,233,Time:,invoice details
29,1489,221,1619,233,20/12/2020,invoice details
30,1632,222,1724,233,18:00:00,invoice details
32,231,244,322,255,Vendor,issuer address
36,1078,244,1170,259,Ship-To,shipping address
37,1180,244,1284,255,Location,shipping address
40,224,266,295,277,4516,issuer address
41,305,266,415,277,AWFAO2,issuer address
42,225,288,508,299,A.W.FABER-CASTELL,issuer address
43,515,288,557,302,(MD),issuer address
44,566,288,622,299,SDN,issuer address
45,630,288,689,299,BHD,issuer address
46,226,310,281,322,NO.9,issuer address
47,290,320,295,324,",",issuer address
48,303,310,390,322,JALAN,issuer address
49,400,310,432,322,TP,issuer address
50,440,310,453,322,2,issuer address
51,1075,266,1142,277,10094,shipping address
52,1150,266,1191,277,KK,shipping address
53,1070,288,1174,299,Beonsave,shipping address
54,1183,288,1238,299,Cash,shipping address
55,1246,288,1268,299,&,shipping address
56,1275,288,1339,303,Carry,shipping address
57,1346,288,1406,302,(KK),shipping address
58,1416,288,1458,299,Sdn,shipping address
59,1465,288,1511,299,Bhd,shipping address
69,1070,311,1108,322,Lot,shipping address
70,1115,311,1149,322,PT,shipping address
71,1158,310,1212,322,1640,shipping address
72,1220,310,1243,322,&,shipping address
73,1250,311,1283,322,PT,shipping address
74,1293,310,1447,325,"1685,Seksyen",shipping address
75,1455,310,1489,323,"54,",shipping address
76,1498,310,1553,322,Jalan,shipping address
77,1560,310,1611,325,Raja,shipping address
78,1620,311,1743,325,Perempuan,shipping address
79,1748,310,1822,322,Zainab,shipping address
80,1832,311,1854,324,"I,",shipping address
81,224,332,324,344,TAMAN,issuer address
82,334,332,555,344,PERINDUSTRIAN,issuer address
83,566,332,633,344,SIME,issuer address
84,642,333,698,346,"UEP,",issuer address
85,1070,332,1151,344,Mukim,shipping address
86,1155,332,1231,346,"Kenali,",shipping address
87,1240,332,1329,347,Kubang,shipping address
88,1334,332,1414,346,"Kerian,",shipping address
89,1427,332,1495,344,16150,shipping address
90,1503,333,1558,344,Kota,shipping address
91,1567,332,1656,346,"Bharu,K",shipping address
92,1662,328,1740,352,clantan,shipping address
93,223,354,295,366,47600,issuer address
94,305,354,419,366,SUBANG,issuer address
95,427,354,500,366,JAYA,issuer address
96,507,354,658,366,SELANGOR,issuer address
97,663,355,758,366,DARUL,issuer address
98,764,354,856,366,ELISAN,issuer address
99,224,376,260,388,‘Tel,issuer address
100,268,380,271,388,:,issuer address
101,279,377,433,388,O3-56334718,issuer address
102,442,372,524,396,563347,issuer address
103,530,377,570,388,lax,issuer address
104,582,380,585,388,:,issuer address
105,592,377,745,388,03-56341231,issuer address
106,1070,376,1106,388,‘Tel,shipping address
107,1114,380,1117,388,:,shipping address
108,1124,377,1221,388,Mar-62,shipping address
109,1230,376,1309,388,7053/4,shipping address
110,1380,377,1423,388,ax,shipping address
111,1431,380,1434,388,:,shipping address
112,1442,377,1538,388,Mar-62,shipping address
113,1548,377,1605,388,7064,shipping address
114,225,399,307,410,E-mail:,issuer address
115,1072,399,1153,410,E-mail:,shipping address
116,231,422,266,430,Trem,
117,476,408,589,440,Description,description
118,1085,421,1197,430,SKU/Order,
119,1206,421,1246,430,Unit,
120,1335,422,1395,430,Order,
121,1404,422,1450,430,Pack,
122,1547,408,1589,440,Total,quantity
123,1663,421,1703,430,Unit,product price
124,1711,421,1762,430,Price|,product price
125,1844,422,1921,430,Amoung],product net
126,231,430,314,456,Barcode,
127,1090,430,1175,456,Capacity,
128,1413,440,1453,449,Unit],
129,1551,440,1592,451,"Qry,",quantity
130,1871,440,1920,450,arnn|,product net
131,225,455,348,478,543050021,
132,1247,455,1296,478,20.0],
133,1417,459,1452,471,2.0],
134,501,469,503,472,.,
135,737,469,739,472,:,
136,941,469,953,477,>,
137,1684,469,1695,476,>,
138,232,479,418,490,5.56089E+11,
139,469,469,500,480,FOC,description
140,513,469,569,480,ECO,description
141,578,469,661,480,MECH,description
142,666,469,768,480,PENCIL,description
143,774,469,861,480,0.7MM,description
144,874,469,954,480,134202,description
145,1192,479,1292,490,LUNITX1,
146,1417,465,1455,494,0.0),
147,1541,465,1592,488,40.0),quantity
148,1684,469,1762,480,2.1500},product price
149,1857,465,1920,488,86.00},product net
150,225,499,353,510,543060019,
151,680,495,686,518,po,
152,1246,495,1300,518,24.0),
153,1417,495,1452,518,3.0),
154,481,508,579,517,“C1303.,
155,659,489,692,522,IC,
156,814,508,826,517,2,
157,232,518,418,529,5.55685E+11,
158,469,508,503,520,PC,description
159,516,508,614,520,1323-28,description
160,621,509,722,520,PENCIL,description
161,728,508,776,520,X12,description
162,788,508,871,520,132312,description
163,1417,518,1451,529,oo,
164,1533,498,1587,530,72,quantity
165,1684,498,1762,530,3.9500),product price
166,1841,508,1920,520,284.4,product net
167,225,538,353,550,543060054,
168,1247,527,1296,560,24,
169,1417,538,1452,550,3,
170,498,548,504,558,>,
171,580,548,586,559,C5,
172,638,544,655,566,2:,
173,701,551,708,555,E,
174,745,548,750,551,=,
175,912,548,942,559,23,
176,1006,548,1019,559,2,
177,1693,545,1703,567,Le,
178,1871,548,1920,559,5.12),
179,232,557,419,569,5.55685E+11,
180,470,548,500,559,FC,description
181,512,548,629,559,TRI-GRIP,description
182,654,548,670,559,2B,description
183,679,548,778,559,PENCIL,description
184,786,548,845,559,BOX,description
185,852,548,889,559,OF,description
186,902,548,907,559,12,description
187,935,548,1005,559,31180:,description
188,1417,544,1455,573,0.0),
189,1542,548,1592,559,72.0),quantity
190,1684,544,1762,567,6.4600},product price
191,1841,548,1902,559,465.1,product net
192,225,578,352,589,543540003,
193,520,587,527,588,a,
194,1250,574,1295,597,12,
195,1421,578,1452,589,1.0),
196,500,587,531,591,LC,
197,1557,587,1568,596,>,
198,232,597,419,608,5.56089E+11,
199,469,587,499,599,FOC,description
200,513,587,695,599,CORRECTION,description
201,703,587,773,598,TAPE,description
202,779,587,829,598,REF,description
203,840,587,922,599,169103,description
204,1193,597,1291,608,LUNTTX1,
205,1417,597,1452,608,0.0],
206,1545,587,1592,599,12.0],quantity
207,1684,587,1762,599,3.8600},product price
208,1855,583,1920,606,46.32],product net
209,225,617,353,629,543710012,
210,517,627,522,630,=,
211,685,627,691,631,=,
212,923,627,929,631,=,
213,1247,613,1296,636,20.0],
214,1421,617,1452,628,1.0],
215,232,636,418,648,9.55609E+12,
216,470,627,543,638,DUST,description
217,550,627,617,638,FREE,description
218,625,627,729,638,ERASER,description
219,736,634,744,635,-,description
220,754,627,851,638,7086-40,description
221,861,627,894,638,PB,description
222,901,627,930,638,6S,description
223,944,627,1024,638,187088,description
224,1417,636,1452,648,0,
225,1542,627,1592,638,20.0),quantity
226,1688,627,1762,638,1.5600),product price
227,1856,627,1920,638,31.20),product net
228,224,1177,292,1188,Grand,billing info
229,300,1177,356,1188,Total,billing info
230,364,1177,450,1188,Amount,billing info
231,1820,1177,1920,1190,"2,157.44",billing info
233,840,1211,847,1218,hh,note
234,853,1211,916,1218,Purchase,note
235,919,1212,951,1218,must,note
236,956,1211,972,1218,be,note
237,975,1212,992,1218,att,note
238,841,1225,851,1230,pe,note
239,856,1211,886,1239,recei,note
240,888,1211,920,1239,vinx,note
241,925,1225,976,1232,"process,",note
242,986,1223,988,1229,L,note
243,705,1234,782,1241,Ofaccounts,note
244,787,1234,800,1241,&,note
245,804,1235,860,1243,paynent.,note
246,224,1202,839,1243,  ,note
247,989,1213,1009,1230,  ,note
249,1005,1213,1032,1215,ched,note
250,1037,1211,1067,1218,with,note
251,1074,1212,1090,1218,its,note
252,1095,1213,1125,1218,"own,",note
253,1012,1225,1032,1230,Jas,note
254,1037,1223,1104,1230,overwrite,note
255,1108,1222,1125,1231,by.,note
257,1344,1213,1369,1220,very,note
258,1373,1212,1432,1220,quantity,note
259,1437,1213,1443,1218,sl,note
260,1631,1213,1634,1215,c,note
261,1638,1211,1675,1218,order,note
262,1678,1212,1741,1220,quantity.,note
263,1745,1211,1770,1218,addi,note
264,1343,1225,1372,1230,neon,note
265,1377,1222,1398,1230,the,note
266,1402,1225,1438,1230,consi,note
269,1256,1222,1278,1230,Tall,note
270,1284,1222,1326,1232,goods,note
272,1791,1211,1815,1218,onal,note
273,1821,1212,1879,1220,quantity,note
274,1885,1211,1912,1218,will,note
279,770,1250,782,1256,*,note
280,791,1250,836,1261,This,note
281,844,1250,860,1261,is,note
282,867,1251,972,1265,computer,note
283,978,1250,1091,1265,"generated,",note
284,1099,1254,1126,1262,no,note
285,1135,1250,1230,1265,signature,note
286,1238,1250,1253,1261,is,note
287,1261,1250,1372,1265,required.,note
288,1358,1241,1369,1271,*,note
