,xmin,ymin,xmax,ymax,Object,labels
0,944,93,1092,107,Purchase,invoice details
1,1104,93,1201,107,Order,invoice details
2,1068,142,1176,153,Purchase,invoice details
3,1186,142,1260,153,Order,invoice details
4,1266,142,1307,153,No.,invoice details
5,1458,146,1462,153,2:,invoice details
6,1493,142,1714,153,10056-6120043465,invoice details
7,223,171,279,182,PDT,invoice details
8,286,171,410,182,Reference,invoice details
9,420,171,462,182,No.,invoice details
10,607,174,610,182,:,invoice details
11,1068,164,1176,175,Purchase,invoice details
12,1186,164,1260,175,Order,invoice details
13,1266,164,1323,175,Date,invoice details
14,1458,168,1462,175,2,invoice details
15,1489,164,1619,175,9/12/2020,invoice details
16,1068,193,1156,204,Printed,invoice details
17,1162,196,1191,204,on,invoice details
18,1458,196,1462,204,2,invoice details
19,1494,193,1619,204,10/12/2020,invoice details
20,1627,193,1724,204,8:19:16,invoice details
21,754,208,894,217,S120043465,invoice details
22,224,214,280,242,Page,invoice details
23,607,225,610,233,2,invoice details
24,643,222,697,233,lofl,invoice details
25,1070,222,1182,237,Expected,invoice details
26,1190,222,1285,233,Receive,invoice details
27,1296,222,1352,233,Date,invoice details
28,1362,222,1385,233,&,invoice details
29,1393,222,1462,233,Time:,invoice details
30,1489,221,1619,233,30/12/2020,invoice details
31,1632,222,1724,233,18:00:00,invoice details
32,231,244,322,255,Vendor,issuer address
37,1078,244,1170,259,Ship-To,shipping address
38,1180,244,1284,255,Location,shipping address
41,224,266,295,277,4516,issuer address
42,305,266,415,277,AWFAO2,issuer address
43,225,288,508,299,A.W.FABER-CASTELL,issuer address
44,515,288,557,302,(MD),issuer address
45,566,288,622,299,SDN,issuer address
46,630,288,689,299,BHD,issuer address
47,226,310,281,322,NO.9,issuer address
48,290,320,295,324,",",issuer address
49,303,310,390,322,JALAN,issuer address
50,400,310,432,322,TP,issuer address
51,440,310,453,322,2,issuer address
52,224,332,324,344,TAMAN,issuer address
53,334,332,555,344,PERINDUSTRLIAN,issuer address
54,566,332,633,344,SIME,issuer address
55,642,333,698,346,"UEP,",issuer address
56,223,354,295,366,47600,issuer address
57,305,354,419,366,SUBANG,issuer address
58,427,354,500,366,JAYA,issuer address
59,507,354,658,366,SELANGOR,issuer address
60,663,355,758,366,DARUL,issuer address
61,764,354,856,366,LLISAN,issuer address
62,224,376,260,388,‘Vel,issuer address
63,268,380,271,388,:,issuer address
64,279,377,433,388,03-56334718,issuer address
65,442,369,524,397,563347,issuer address
66,537,377,573,388,ax,issuer address
67,582,380,585,388,:,issuer address
68,592,377,745,388,O3-56341231,issuer address
69,1075,266,1141,277,10056,Shipping Address
70,1150,266,1208,277,KLG,shipping address
71,1070,288,1174,299,KBeonsave,shipping address
72,1183,288,1238,299,Cash,shipping address
73,1246,288,1268,299,&,shipping address
74,1275,288,1339,303,Carry,shipping address
75,1346,288,1374,302,(K,shipping address
76,1374,284,1421,307,LG),shipping address
77,1430,288,1473,299,Sdn,shipping address
78,1480,288,1525,299,Bhd,shipping address
79,1072,310,1115,322,Unit,shipping address
80,1123,310,1175,324,"BO1,",shipping address
81,1184,311,1292,322,Basement,shipping address
82,1299,310,1365,325,Klang,shipping address
83,1371,310,1448,322,Parade,shipping address
84,1457,310,1564,324,"No.2112,",shipping address
85,1573,311,1618,322,KM,shipping address
86,1627,310,1647,324,"2,",shipping address
87,1070,332,1100,344,Jin,shipping address
88,1106,333,1166,344,Meru,shipping address
89,1173,332,1245,344,41050,shipping address
90,1253,332,1324,347,"Klang,",shipping address
91,1334,332,1429,347,Selangor,shipping address
94,1070,376,1106,388,‘Tel,shipping address
95,1114,380,1117,388,:,shipping address
96,1124,377,1219,388,Mar-41,shipping address
97,1231,376,1307,388,8012/3,shipping address
98,1380,377,1423,388,liax,shipping address
99,1431,380,1434,388,:,shipping address
100,1442,377,1536,388,Mar-41,shipping address
101,1548,377,1605,388,8014,shipping address
102,1072,399,1153,410,E-mail:,shipping address
103,231,422,272,430,Tem,
104,476,411,589,439,Description,description
105,1085,421,1197,430,SKU/Order,
106,1206,421,1246,430,Unit,
107,1335,422,1395,430,Order,
108,1404,422,1450,430,Pack,
109,1547,411,1585,439,Total,quantity
110,1663,421,1703,430,Unit,product price
111,1711,421,1762,430,Price|,product price
112,1844,422,1921,430,Amoung],product net
113,231,430,310,458,Barcode,
114,1090,430,1175,458,Capacity,
115,1413,440,1453,449,Unit],
116,1713,440,1762,450,arn),product price
117,1871,440,1920,450,ann,product net
118,225,459,353,471,543540002,
119,1249,459,1296,471,12.0),
120,1419,459,1452,471,1.0),
121,824,477,829,480,a,
122,967,469,979,480,2,
123,1572,479,1575,480,-,
124,1699,479,1703,480,-,
125,232,479,419,490,5.56089E+11,
126,469,469,500,480,FO,description
127,513,469,695,480,CORRECTION,description
128,703,469,888,480,TAPE&REFILL,description
129,899,469,965,480,16910:,description
130,1192,479,1292,490,LUNES,
131,1417,479,1452,490,oo,
132,1547,469,1592,480,12.0],quantity
133,1683,469,1762,480,4.2400),product price
134,1856,469,1920,480,50.88},product net
141,224,1157,292,1169,[Grand,billing info
142,300,1157,357,1169,Total,billing info
143,363,1158,451,1169,Amount,billing info
144,1857,1158,1920,1169,50.88],billing info
148,224,1203,237,1210,fine,note
149,405,1203,434,1210,ATT,note
150,760,1203,825,1210,‘srroothien,note
151,831,1203,848,1210,the,note
152,856,1206,896,1210,receiv,note
153,224,1215,295,1222,hines/otter,note
154,298,1215,313,1222,of,note
155,313,1204,344,1232,sits,note
156,349,1216,363,1222,to,note
157,368,1215,435,1222,Econsave:,note
159,768,1192,806,1199,zoods.,note
160,814,1192,848,1199,Lach,note
161,852,1192,916,1199,Purchase,note
162,919,1193,950,1199,must,note
163,956,1192,972,1199,be,note
164,975,1192,1033,1199,attached,note
165,1037,1192,1069,1199,with,note
166,1074,1193,1091,1199,its,note
167,1095,1194,1125,1199,own,note
168,1130,1192,1193,1199,delivering,note
169,1206,1192,1300,1199,order/invoice.,note
170,1308,1192,1367,1201,Delivery,note
171,1373,1193,1432,1201,quantity,note
172,1437,1192,1469,1199,shall,note
173,1474,1191,1525,1201,conply,note
174,1529,1193,1543,1199,to,note
175,1547,1192,1569,1199,the,note
176,1572,1192,1635,1201,purchase,note
177,1638,1192,1675,1199,order,note
178,1678,1193,1741,1201,"quantity,",note
179,1745,1192,1816,1199,additional,note
180,1821,1193,1880,1201,quantity,note
181,1885,1191,1912,1199,will,note
182,924,1206,976,1213,"process,",note
183,985,1203,1032,1210,Unless,note
184,1037,1204,1101,1210,overwrite,note
185,1108,1203,1125,1212,by,note
186,1129,1203,1189,1210,National,note
189,1262,1203,1278,1210,AIL,note
190,1284,1203,1326,1212,Roos,note
191,1331,1206,1348,1210,are,note
192,1355,1206,1372,1210,on,note
193,1377,1203,1395,1210,the,note
194,1402,1206,1438,1210,cons,note
196,1542,1203,1559,1210,nel,note
197,1564,1203,1631,1210,returnable,note
198,1639,1203,1703,1210,whenever,note
199,1709,1203,1751,1212,Roos,note
200,1756,1206,1765,1210,cH,note
202,1780,1205,1800,1210,thet,note
203,1806,1203,1819,1210,be,note
204,1827,1203,1856,1210,wal.,note
205,1866,1203,1894,1212,Anny,note
208,771,1230,782,1237,*,note
209,791,1230,836,1242,This,note
210,845,1230,860,1242,is,note
211,867,1232,971,1245,Computer,note
212,978,1230,1091,1245,"generated,",note
213,1100,1234,1126,1242,no,note
214,1135,1230,1230,1245,signature,note
215,1239,1230,1253,1242,is,note
216,1262,1230,1372,1245,required.,note
217,1359,1220,1370,1252,*,note
