,xmin,ymin,xmax,ymax,Object,labels
0,944,93,1092,107,Purchase,invoice details
1,1104,93,1201,107,Order,invoice details
2,223,171,279,182,PDT,invoice details
3,286,171,410,182,Reference,invoice details
4,420,171,462,182,No.,invoice details
5,224,212,280,243,Page,invoice details
6,607,225,610,233,:,invoice details
7,643,222,697,233,Lofl,invoice details
8,1068,142,1176,153,Purchase,invoice details
9,1186,142,1260,153,Order,invoice details
10,1266,142,1307,153,No.,invoice details
11,1458,152,1462,153,2:,invoice details
12,1493,142,1715,153,10087-6120036486,invoice details
13,1068,164,1176,175,Purchase,invoice details
14,1186,164,1260,175,Order,invoice details
15,1266,164,1323,175,Date,invoice details
16,1458,174,1462,175,2,invoice details
17,1489,164,1619,175,9/12/2020,invoice details
18,1068,193,1156,204,Printed,invoice details
19,1162,196,1191,204,on,invoice details
20,1458,196,1462,204,2,invoice details
21,1494,193,1619,204,10/12/2020,invoice details
22,1627,193,1724,204,8:19:17,invoice details
23,1070,222,1182,237,Expected,invoice details
24,1190,222,1285,233,Receive,invoice details
25,1296,222,1352,233,Date,invoice details
26,1362,222,1385,233,&,invoice details
27,1393,222,1462,233,Time:,invoice details
28,1489,221,1619,233,30/12/2020,invoice details
29,1632,222,1724,233,18:00:00,invoice details
31,231,244,322,255,Vendor,issuer address
35,1078,244,1170,259,Ship-To,shipping address
36,1180,244,1284,255,Location,shipping address
39,224,266,295,277,4516,issuer address
40,305,266,415,277,AWFAO2,issuer address
41,225,288,508,299,A.W.FABER-CASTELL,issuer address
42,515,288,557,302,(MD),issuer address
43,566,288,622,299,SDN,issuer address
44,630,288,689,299,BHD,issuer address
45,226,310,281,322,NO.9,issuer address
46,290,320,295,324,",",issuer address
47,303,310,390,322,JALAN,issuer address
48,400,310,432,322,TP,issuer address
49,440,310,453,322,2,issuer address
50,224,332,324,344,TAMAN,issuer address
51,334,332,555,344,PERINDUSTRLIAN,issuer address
52,566,332,633,344,SIME,issuer address
53,642,333,698,346,"UEP,",issuer address
54,223,354,295,366,47600,issuer address
55,305,354,419,366,SUBANG,issuer address
56,427,354,500,366,JAYA,issuer address
57,507,354,658,366,SELANGOR,issuer address
58,663,355,758,366,DARUL,issuer address
59,764,354,856,366,LLISAN,issuer address
60,1075,266,1141,277,10087,shipping address
61,1150,266,1196,277,IRT,shipping address
62,1070,288,1174,299,Beonsave,shipping address
63,1183,288,1238,299,Cash,shipping address
64,1246,288,1268,299,&,shipping address
65,1275,288,1339,303,Carry,shipping address
66,1346,288,1406,302,(BM),shipping address
67,1416,288,1458,299,Sdn,shipping address
68,1465,288,1511,299,Bhd,shipping address
69,1056,303,1120,331,LOT,shipping address
70,1123,303,1257,331,7566-7569,shipping address
71,1267,310,1430,322,SEPANJANG,shipping address
72,1436,310,1522,322,JALAN,shipping address
73,1533,310,1767,324,"KUANTAN,JALAN",shipping address
74,1780,310,1923,322,"KUANTAN,",shipping address
75,1070,332,1142,344,27000,shipping address
76,1150,332,1414,344,JERANTUT.PALIANG,shipping address
77,1422,333,1517,344,DARUL,shipping address
78,1523,333,1659,344,MAKMUR.,shipping address
88,224,376,260,388,‘Vel,issuer address
89,268,380,271,388,:,issuer address
90,279,377,433,388,03-56334718,issuer address
91,442,369,524,397,563347,issuer address
92,537,377,573,388,ax,issuer address
93,582,380,585,388,:,issuer address
94,592,377,745,388,O3-56341231,issuer address
95,1070,376,1106,388,‘Tel,shipping address
96,1114,380,1117,388,:,shipping address
97,1124,377,1207,388,04-530,shipping address
98,1216,376,1294,388,8748/9,shipping address
99,1072,399,1153,410,E-mail:,shipping address
100,231,422,272,430,Tem,
101,476,411,589,439,Description,description
102,1085,421,1197,430,SKU/Order,
103,1206,421,1246,430,Unit,
104,1335,422,1395,430,Order,
105,1404,422,1450,430,Pack,
106,1547,411,1585,439,Total,quantity
107,1663,421,1703,430,Unit,product price
108,1711,421,1762,430,Price|,product price
109,1844,422,1921,430,Amoung],product net
110,231,430,310,458,Barcode,
111,1090,430,1175,458,Capacity,
112,1413,440,1453,449,Unit],
113,1713,440,1762,450,arn),product price
114,1871,440,1920,450,ann,product net
115,225,459,353,471,543010054,
116,1249,459,1296,471,10.0],
117,1419,459,1452,471,1.0),
118,572,474,595,480,75,
119,647,477,652,480,4,
120,695,479,710,480,5,
121,790,469,821,480,22s,
122,1572,479,1575,480,.,
123,1699,469,1733,480,-921,
124,1886,469,1905,480,2,
125,232,479,418,490,5.55685E+11,
126,469,469,500,480,FC,description
127,512,469,551,480,RX,description
128,558,461,610,489,GEL,description
129,618,461,666,489,PEN,description
130,680,461,714,489,0.5,description
131,723,469,793,480,BLUE,description
132,791,461,831,489,2S,description
133,839,469,920,480,249901,description
134,1192,479,1292,490,LUND,
135,1417,479,1452,490,oo,
136,1547,461,1592,489,10.0],quantity
137,1688,469,1762,480,1.9200],product price
138,1861,469,1920,480,19.20),product net
139,225,492,352,520,543540003,
140,540,508,545,509,-,
141,660,508,665,509,-,
142,862,508,865,509,-,
143,1250,491,1296,519,12.0},
144,1420,499,1452,510,1.0},
145,1730,508,1733,509,-,
146,481,508,531,512,CC,
147,642,509,644,511,TI,
148,703,509,721,511,a,
149,770,509,772,511,:,
150,811,509,813,511,REF,
151,826,509,865,519,16!,
152,1710,508,1733,519,R6,
153,1907,508,1920,520,2],
154,232,518,419,530,5.56089E+11,
155,469,508,503,520,IFC,description
156,513,508,692,520,CORRECTION,description
157,708,509,773,520,TAPE,description
158,779,509,826,520,REF,description
159,841,508,922,520,169103,description
160,1417,518,1452,529,ool,
161,1545,501,1595,529,12.0),quantity
162,1684,501,1762,529,3.8600],product price
163,1855,508,1904,520,46.3.,product net
164,225,538,348,550,543710011,
165,1249,538,1293,550,10,
166,1420,538,1452,550,1.0},
167,511,537,522,565,=},
168,686,548,708,555,SER,
169,736,555,744,556,-,
170,924,548,929,552,5,
171,1705,548,1717,556,2,
172,232,558,415,569,5.5609E+11,
173,470,548,543,559,DUST,description
174,550,548,617,559,FREE,description
175,625,548,729,559,ERASER,description
176,722,540,746,568,-,description
177,754,548,851,559,7086-30,description
178,861,548,894,559,PB,description
179,901,548,930,559,3S,description
180,944,548,1025,559,187087,description
181,1191,558,1292,569,vont.,
182,1417,558,1452,569,oo,
183,1547,548,1592,559,10.0],quantity
184,1688,548,1762,559,1.2600],product price
185,1860,548,1920,559,12.60},product net
186,224,1167,291,1179,Grand,billing info
187,300,1167,358,1179,‘Total,billing info
188,363,1168,451,1179,Amount,billing info
189,1856,1167,1920,1179,78.12),billing info
190,480,1203,505,1210,"long,",note
191,508,1190,518,1218,a,note
192,520,1190,553,1218,copy,note
193,560,1201,598,1208,ofthe,note
194,601,1201,639,1208,Order,note
195,645,1201,674,1208,when,note
196,687,1201,759,1208,"delivering,",note
197,763,1190,805,1218,g00ds.,note
198,814,1201,847,1208,Fach,note
199,852,1201,915,1208,Purchase,note
200,920,1202,949,1208,must,note
201,955,1201,971,1208,be,note
202,970,1201,1032,1208,attached,note
203,1037,1201,1068,1208,with,note
204,1075,1203,1090,1208,its,note
205,1095,1190,1120,1218,own,note
206,1122,1190,1202,1218,"delivering,",note
207,1206,1190,1307,1218,order/invoice.,note
208,1308,1201,1368,1210,Delivery,note
209,1373,1202,1431,1210,quantity,note
210,1437,1201,1469,1208,shall,note
211,1469,1190,1522,1218,conply,note
212,1522,1202,1543,1208,to,note
213,1547,1201,1568,1208,the,note
214,1573,1201,1672,1210,purchase,note
215,1631,1190,1671,1218,order,note
216,1678,1203,1741,1210,"quantity,",note
217,1743,1190,1815,1218,additional,note
218,1821,1202,1880,1210,quantity,note
219,1886,1201,1911,1208,will,note
220,224,1201,522,1214,  ,note
223,591,1213,618,1220,indivi,note
224,694,1201,737,1229,order,note
225,742,1214,753,1220,to,note
226,770,1213,826,1220,stpothen,note
227,831,1213,839,1220,th,note
228,643,1213,698,1231,  ,note
232,773,1227,782,1245,  ,note
233,855,1215,921,1222,receiving,note
234,924,1215,976,1222,"process,",note
235,986,1213,1032,1220,Unless,note
236,1037,1214,1104,1220,overwrite,note
237,1108,1213,1125,1222,by,note
238,1130,1213,1190,1220,National,note
239,1195,1213,1258,1221,"Contmct,",note
240,1262,1212,1279,1220,all,note
241,1284,1213,1326,1222,goods,note
242,1331,1215,1351,1220,are,note
243,1355,1215,1372,1220,on,note
244,1376,1213,1398,1220,the,note
245,1495,1213,1530,1220,basis,note
246,1534,1213,1559,1220,and,note
247,1563,1201,1635,1229,returmable,note
248,1635,1201,1705,1229,whenever,note
249,1709,1213,1751,1222,zoods,note
250,1756,1214,1802,1220,cannot,note
251,1807,1213,1823,1220,be,note
252,1827,1213,1857,1220,sold.,note
253,1865,1213,1895,1222,Any,note
256,771,1233,791,1245,  ,note
257,791,1240,836,1252,‘This,note
258,844,1244,860,1252,is,note
259,867,1242,971,1255,Computer,note
260,978,1240,1091,1255,"generated,",note
261,1099,1244,1126,1252,no,note
262,1135,1240,1230,1255,signature,note
263,1238,1240,1253,1252,is,note
