,xmin,ymin,xmax,ymax,Object,labels
0,944,93,1092,107,Purchase,invoice details
1,1104,93,1201,107,Order,invoice details
2,223,171,279,182,PDT,invoice details
3,286,171,410,182,Reference,invoice details
4,420,171,462,182,No.,invoice details
5,607,174,610,182,:,invoice details
6,754,208,894,217,6120043443,invoice details
7,224,212,280,243,Page,invoice details
8,638,222,701,233,2of2,invoice details
9,1068,142,1176,153,Purchase,invoice details
10,1186,142,1260,153,Order,invoice details
11,1266,142,1307,153,No.,invoice details
12,1068,164,1176,175,Purchase,invoice details
13,1186,164,1260,175,Order,invoice details
14,1265,164,1323,175,Date,invoice details
15,1068,193,1156,204,Printed,invoice details
16,1162,196,1191,204,on,invoice details
17,1070,222,1182,237,Expected,invoice details
18,1190,222,1285,233,Receive,invoice details
19,1296,222,1352,233,Date,invoice details
20,1362,222,1385,233,&,invoice details
21,1393,222,1462,233,Time:,invoice details
22,1458,152,1462,153,:,invoice details
23,1493,142,1714,153,10039-6120043443,invoice details
24,1458,174,1462,175,2,invoice details
25,1489,164,1619,175,9/12/2020,invoice details
26,1458,196,1462,204,2,invoice details
27,1494,193,1618,204,10/12/2020,invoice details
28,1627,185,1724,213,8:19:16,invoice details
29,1489,221,1619,233,30/12/2020,invoice details
30,1632,222,1724,233,18:00:00,invoice details
32,231,244,322,255,Vendor,issuer address
36,1078,244,1170,259,Ship-To,shipping address
37,1180,244,1284,255,Location,shipping address
40,224,266,295,277,4516,issuer address
41,305,266,415,277,AWFAO2,issuer address
42,225,288,508,299,A.W.FABER-CASTELL,issuer address
43,515,288,557,302,(MD),issuer address
44,566,288,622,299,SDN,issuer address
45,630,288,689,299,BHD,issuer address
46,226,310,281,322,NO.9,issuer address
47,290,320,295,324,",",issuer address
48,303,310,390,322,JALAN,issuer address
49,400,310,432,322,TP,issuer address
50,440,310,453,322,2,issuer address
51,224,332,324,344,TAMAN,issuer address
52,334,332,555,344,PERINDUSTRLIAN,issuer address
53,566,332,633,344,SIME,issuer address
54,642,333,698,346,"UEP,",issuer address
55,223,354,295,366,47600,issuer address
56,305,354,419,366,SUBANG,issuer address
57,427,354,500,366,JAYA,issuer address
58,507,354,658,366,SELANGOR,issuer address
59,663,355,758,366,DARUL,issuer address
60,764,354,856,366,LLISAN,issuer address
61,224,376,260,388,‘Vel,issuer address
62,268,380,271,388,:,issuer address
63,279,377,433,388,03-56334718,issuer address
64,442,369,524,397,563347,issuer address
65,537,377,573,388,ax,issuer address
66,582,380,585,388,:,issuer address
67,592,377,745,388,O3-56341231,issuer address
68,1075,266,1141,277,10039,shipping address
69,1150,266,1189,277,TW,shipping address
70,1070,288,1174,299,Beonsave,shipping address
71,1183,288,1238,299,Cash,shipping address
72,1246,288,1268,299,&,shipping address
73,1275,288,1339,303,Carry,shipping address
74,1346,288,1401,302,(IW),shipping address
75,1410,288,1453,299,Sdn,shipping address
76,1460,288,1505,299,Bhd,shipping address
77,1070,311,1108,322,Lot,shipping address
78,1116,310,1247,324,"326,Mukim",shipping address
79,1252,311,1271,323,"7,",shipping address
80,1283,310,1352,322,14300,shipping address
81,1361,310,1465,325,Seberang,shipping address
82,1471,310,1528,322,Perai,shipping address
83,1535,310,1620,324,"Selatan,",shipping address
84,1070,332,1130,344,Pulau,shipping address
85,1137,332,1214,347,Pinang.,shipping address
86,1070,376,1106,388,‘Vel,shipping address
87,1114,380,1117,388,:,shipping address
88,1124,376,1300,388,04-5821562/63,shipping address
89,1380,377,1423,388,liax,shipping address
90,1431,380,1434,388,:,shipping address
91,1442,376,1583,388,04-5821564,shipping address
103,225,399,307,410,E-mail:,issuer address
104,1072,399,1153,410,E-mail:,shipping address
105,231,422,260,430,Trem,
106,476,407,589,441,Description,description
107,1085,421,1197,430,SKU/Order,
108,1206,421,1246,430,Unit,
109,1335,422,1395,430,Order,
110,1404,422,1450,430,Pack,
111,1547,407,1590,441,Toral|,quantity
112,1663,421,1703,430,Unie,product price
113,1711,421,1762,430,Price,product price
114,1844,422,1921,430,Amoung],product net
115,231,425,312,459,Rarcede,
116,1090,425,1174,459,Capacity,
117,1413,440,1453,449,Unit],
118,1551,427,1591,460,"Qry,",quantity
119,295,455,348,494,ees,
120,360,459,417,490,5003,
121,469,469,503,480,IFC,description
122,512,469,551,480,RX,description
123,558,469,611,480,GEL,description
124,618,469,671,480,PEN,description
125,680,469,714,480,0.5,description
126,723,469,895,480,BLUF/BLACK,description
127,905,469,934,480,28,description
128,943,469,1028,480,249903,description
129,1417,459,1452,490,ae,
130,1542,453,1592,487,20.0),quantity
131,1688,469,1762,480,1.9200],product price
132,1856,469,1920,480,38.40],product net
133,469,508,503,520, |FC,description
134,512,509,552,520,RX,description
135,558,508,611,520,GEL,description
136,618,509,669,520,PEN,description
137,680,508,714,520,0.7,description
138,723,508,819,520,BLACK,description
139,827,508,856,520,2S,description
140,865,508,950,520,249602,description
141,1416,499,1452,529,58,
142,1542,494,1592,527,20.0],quantity
143,1686,508,1762,520,1.92,product price
144,1856,508,1920,520,38.40],product net
145,295,534,346,573,ees,
146,351,538,418,569,esas,
147,470,548,504,559,FC,description
148,514,548,551,559,RX,description
149,558,548,611,559,GEL,description
150,619,548,670,559,PEN,description
151,680,548,714,559,0.7,description
152,724,548,896,559,BLUE/BLACK,description
153,904,548,934,559,2S,description
154,943,548,1028,559,249603,description
155,1191,538,1296,569,LUNES,
156,1417,538,1450,569,ae,
157,1542,548,1592,559,20.0),quantity
158,1688,531,1762,565,1.9200],product price
159,1856,548,1920,559,38.40],product net
160,377,597,418,608,782,
161,469,587,504,599,FC,description
162,512,587,569,599,RCO,description
163,578,587,631,599,GERI.,description
164,638,587,691,598,PEN,description
165,699,587,733,599,0.5,description
166,743,587,814,599,BLUE,description
167,822,587,850,599,28,description
168,860,587,940,599,247801,description
169,1193,578,1296,608,bone,
170,1416,578,1452,608,sel,
171,1532,573,1592,605,20.0),quantity
172,1686,587,1762,599,1.96,product price
173,1856,587,1920,599,39.20],product net
174,470,627,504,638,FC,description
175,514,627,569,638,ECO,description
176,578,627,631,638,GEL,description
177,639,627,690,638,PEN,description
178,699,627,733,638,0.5,description
179,744,627,798,638,BLK,description
180,806,627,836,638,2S,description
181,845,627,930,638,247802,description
182,1417,617,1452,648,ae,
183,1542,627,1592,638,20.0],quantity
184,1688,627,1762,638,1.96,product price
185,1856,627,1920,638,39.20),product net
186,290,653,323,691,eo,
187,469,666,503,678,FC,description
188,512,666,569,678,RCO,description
189,578,666,631,678,GEI.,description
190,638,666,691,678,PEN,description
191,699,666,733,678,0.5,description
192,743,666,859,678,BIL/RED,description
193,867,666,896,678,28,description
194,905,666,991,678,247804,description
195,1192,657,1296,687,TUNDRA,
196,1416,657,1452,687,Sel,
197,1530,654,1592,688,20.0],quantity
198,1686,666,1762,678,1.96,product price
199,1856,666,1920,678,39.20],product net
200,357,696,419,726,soo7,
201,429,692,456,730,—,
202,469,706,503,717,|EC,description
203,513,706,569,717,BCO,description
204,578,706,631,717,GEL,description
205,638,706,689,717,PEN,description
206,699,706,734,717,0.7,description
207,743,706,799,717,BLK,description
208,806,706,836,717,2S,description
209,844,706,930,717,247902,description
210,1213,696,1300,726,boned,
211,1417,696,1452,726,oo,
212,1542,691,1592,724,20.0],quantity
213,1686,706,1762,717,1.96,product price
214,1856,706,1920,717,39.20],product net
215,299,731,351,770,oes,
216,354,731,436,770,6024,
217,469,745,503,756,[FC,description
218,512,745,569,756,ECO,description
219,578,745,631,756,GEL,description
220,638,745,691,756,PEN,description
221,699,745,734,756,0.7,description
222,743,745,861,756,BLK/RED,description
223,869,745,898,756,28,description
224,907,745,991,756,247903,description
225,1213,735,1300,766,tuna,
226,1417,735,1450,766,ae,
227,1542,729,1592,763,20.0),quantity
228,1688,728,1762,762,1.9600],product price
229,1856,745,1920,756,39.20],product net
230,468,784,503,796,[EC,description
231,507,771,563,810,AIR,description
232,567,784,618,796,GEL,description
233,627,785,678,796,PEN,description
234,689,785,723,796,0.5,description
235,732,784,828,796,BLACK,description
236,839,784,865,796,1S,description
237,874,784,959,796,640102,description
238,1417,775,1452,806,oo,
239,1542,770,1592,803,20.0],quantity
240,1856,785,1920,796,50.60),product net
241,308,814,353,845,oe”,
242,357,834,418,845,4402,
243,470,824,504,835,FC,description
244,513,824,560,835,AIR,description
245,567,824,620,835,GEL,description
246,628,824,679,835,PEN,description
247,689,824,722,835,0.5,description
248,734,824,787,835,RED,description
249,799,824,823,835,1S,description
250,833,824,917,835,640103,description
251,1191,810,1272,849,UNDER,
252,1416,814,1452,845,a0,
253,1542,824,1584,835,20,quantity
254,1683,824,1762,835,2.53,product price
255,1856,824,1920,835,50.60],product net
256,341,854,354,884,8,
257,353,873,419,884,asso,
258,469,863,504,875,[FC,description
259,514,863,559,874,ATR,description
260,567,863,620,875,GEL.,description
261,627,863,680,875,PEN,description
262,689,863,723,875,0.7,description
263,732,863,825,875,BLACK,description
264,838,863,865,875,1S,description
265,874,863,959,875,640202,description
266,1193,854,1296,884,pont,
267,1287,850,1300,888,|,
268,1416,854,1452,884,sel,
269,1542,851,1592,885,20.0],quantity
270,1684,863,1762,875,2.53,product price
271,1856,863,1920,875,50.60],product net
272,225,893,335,924,BO,
273,340,893,417,924,50453,
274,470,903,504,914,FC,description
275,513,903,566,914,GEL,description
276,573,903,625,914,PEN,description
277,634,903,706,914,TRUE,description
278,712,903,766,914,GEL,description
279,772,903,807,914,0.7,description
280,817,903,870,914,BLU,description
281,877,903,912,914,2X,description
282,920,903,956,914,BC,description
283,1191,912,1198,924,1,
284,1417,893,1452,924,oo,
285,1542,903,1592,914,20.0],quantity
286,1683,903,1762,914,2.39,product price
287,1855,886,1920,919,47.8,product net
288,469,939,552,951,243801,description
289,225,967,332,998,BOO,
290,469,977,503,988,IFC,description
291,512,977,551,988,RX,description
292,558,977,612,988,GEL,description
293,618,977,671,988,PEN,description
294,680,977,714,988,0.7,description
295,723,977,795,988,BLUE,description
296,801,977,831,988,2S,description
297,839,977,921,988,249601,description
298,1191,986,1241,998,TUN,
299,1417,967,1452,998,ae,
300,1542,962,1594,994,20.0),quantity
301,1688,961,1762,993,1.92,product price
302,1856,960,1920,992,33.40],product net
303,290,1007,329,1037,eo,
304,512,1016,561,1028,AIR,description
305,567,1016,620,1028,GEL,description
306,627,1016,678,1028,PEN,description
307,689,1016,723,1028,0.7,description
308,732,1017,803,1028,BLUE,description
309,814,1016,840,1028,1S,description
310,849,1016,931,1028,640201,description
311,1193,1007,1296,1037,TUNDRA,
312,1416,1007,1452,1037,38,
313,1542,1002,1592,1035,20.0],quantity
314,1683,1016,1762,1028,2.53,product price
315,1856,1016,1920,1028,50.60),product net
316,225,1046,335,1077,eee,
317,470,1056,504,1067,FC,description
318,514,1056,569,1067,BCO,description
319,579,1056,659,1067,MECH,description
320,668,1056,767,1067,PENCIL,description
321,774,1056,860,1067,0.5MM,description
322,873,1056,953,1067,134205,description
323,1191,1046,1259,1077,LUND,
324,1417,1046,1452,1077,oo,
325,1541,1056,1584,1067,40,quantity
326,1683,1056,1762,1067,2.15,product price
327,1857,1056,1920,1067,86,product net
328,367,1105,419,1116,1630,
329,469,1095,504,1107,FC,description
330,512,1095,663,1106,TEXTLINER,description
331,670,1095,735,1106,MINT,description
