,xmin,ymin,xmax,ymax,Object,labels
0,944,93,1092,107,Purchase,invoice details
1,1104,93,1201,107,Order,invoice details
2,223,171,279,182,PDT,invoice details
3,286,171,410,182,Reference,invoice details
4,420,171,462,182,No.,invoice details
5,756,208,894,217,Ssiz0045B42,invoice details
6,224,212,280,243,Page,invoice details
7,643,222,697,233,Lofl,invoice details
8,231,244,322,255,Vendor,issuer address
10,1068,142,1176,153,Purchase,invoice details
11,1186,142,1260,153,Order,invoice details
12,1266,142,1307,153,No.,invoice details
13,1458,146,1462,153,2,invoice details
14,1493,142,1568,153,10005-,invoice details
15,1068,164,1176,175,Purchase,invoice details
16,1186,164,1260,175,Order,invoice details
17,1266,164,1323,175,Date,invoice details
19,1600,142,1715,153,20045842,invoice details
20,1458,174,1462,175,2,invoice details
21,1489,164,1619,175,9/12/2020,invoice details
22,1068,193,1156,204,Printed,invoice details
23,1162,196,1191,204,on,invoice details
24,1458,196,1462,204,:,invoice details
25,1494,193,1619,204,10/12/2020,invoice details
26,1627,193,1723,204,8:19:15,invoice details
27,1070,222,1182,237,Expected,invoice details
28,1190,222,1285,233,Receive,invoice details
29,1296,222,1352,233,Date,invoice details
30,1362,222,1385,233,&,invoice details
31,1393,222,1462,233,Time:,invoice details
32,1489,221,1619,233,30/12/2020,invoice details
33,1632,222,1724,233,18:00:00,invoice details
37,1078,244,1170,259,Ship-To,shipping address
38,1180,244,1284,255,Location,shipping address
40,224,266,295,277,4516,issuer address
41,305,266,415,277,AWFAO2,issuer address
42,225,288,508,299,A.W.FABER-CASTELL,issuer address
43,515,288,557,302,(MD),issuer address
44,566,288,622,299,SDN,issuer address
45,630,288,689,299,BHD,issuer address
46,226,310,281,322,NO.9,issuer address
47,290,320,295,324,",",issuer address
48,303,310,390,322,JALAN,issuer address
49,400,310,432,322,TP,issuer address
50,440,310,453,322,2,issuer address
51,224,332,324,344,TAMAN,issuer address
52,334,332,555,344,PERINDUSTRLIAN,issuer address
53,566,332,633,344,SIME,issuer address
54,642,333,698,346,"UEP,",issuer address
55,223,354,295,366,47600,issuer address
56,305,354,419,366,SUBANG,issuer address
57,427,354,500,366,JAYA,issuer address
58,507,354,658,366,SELANGOR,issuer address
59,663,355,758,366,DARUL,issuer address
60,764,354,856,366,LLISAN,issuer address
61,224,376,260,388,‘Vel,issuer address
62,268,380,271,388,:,issuer address
63,279,377,433,388,03-56334718,issuer address
64,442,369,524,397,563347,issuer address
65,537,377,573,388,ax,issuer address
66,582,380,585,388,:,issuer address
67,592,377,745,388,O3-56341231,issuer address
69,1075,266,1140,277,10005,shipping address
70,1150,266,1185,277,BT,shipping address
71,1070,288,1223,299,BCONSAVE,shipping address
72,1230,288,1306,299,CASH,shipping address
73,1313,288,1335,299,&,shipping address
74,1342,288,1439,299,CARRY,shipping address
75,1446,288,1497,302,(BT),shipping address
76,1506,288,1563,299,SPN,shipping address
77,1570,288,1629,299,BHD,shipping address
78,1070,310,1125,322,LOT,shipping address
79,1132,310,1191,324,"2-14,",shipping address
80,1200,310,1286,322,JALAN,shipping address
81,1298,310,1388,322,"SUASA,",shipping address
82,1405,310,1547,322,KAWASAN,shipping address
83,1561,310,1778,322,PERINDUSTRIAN,shipping address
84,1789,310,1870,324,"PKNS,",shipping address
85,1070,332,1142,344,42700,shipping address
86,1292,332,1378,344,SELAN,shipping address
87,1424,332,1544,344,RIDARUL,shipping address
88,1551,332,1649,344,BLISAN.,shipping address
91,1070,376,1106,388,‘Tel,shipping address
92,1114,380,1117,388,:,shipping address
93,1124,376,1345,388,03-31816933/6934,shipping address
108,1380,377,1423,388,Jax,shipping address
109,1431,380,1434,388,:,shipping address
110,1442,377,1596,388,03-31817933,shipping address
111,225,399,307,410,E-mail:,issuer address
112,1072,399,1141,410,E-mail,shipping address
113,1150,402,1153,410,:,shipping address
114,231,422,266,430,Hem,
115,476,410,589,440,Description,description
116,1085,421,1197,430,SKU/Order,
117,1206,421,1246,430,Unit,
118,1335,422,1395,430,Order,
119,1404,422,1450,430,Pack,
120,1547,410,1590,440,Total,quantity
121,1663,421,1703,430,Unit,product price
122,1711,421,1762,430,Price,product price
123,231,429,312,459,Barcode,
124,1090,429,1175,459,Capacity,
125,1362,440,1404,449,Free,
126,1413,440,1453,449,Unit],
127,1551,440,1592,451,Qty],quantity
128,1713,440,1762,450,arp,product price
129,1871,440,1920,450,any,product net
130,225,450,348,481,543010021,
131,501,469,503,472,.,
132,1249,450,1300,481,10.0],
133,1407,450,1452,480,1.0],
134,1684,469,1695,476,>,
135,1856,469,1868,477,>,
136,514,477,518,480,s,
137,607,469,678,480,TRUE,description
138,699,474,722,480,GEL,description
139,761,479,764,480,1,description
140,804,477,808,480,1S,description
141,837,474,881,480,(SIGN),description
142,920,479,928,480,5,description
143,1670,460,1703,490,2,description
144,1856,469,1889,480,22,description
145,232,479,418,490,5.55685E+11,
146,469,469,500,480,FC,description
147,513,469,599,480,SUPER,description
148,641,469,677,480,TRUE,description
149,685,469,738,480,GEL,description
150,750,469,780,480,1,description
151,794,469,818,480,1S,description
152,827,469,911,483,(SIGN),description
153,921,469,1000,480,549401,description
154,1192,479,1241,490,AUN,
155,1417,479,1450,490,oo,
156,1547,460,1592,490,10.0],quantity
157,1705,460,1762,490,2700],product price
158,1893,469,1920,480,70],product net
159,224,1157,292,1169,Grand,billing info
160,300,1157,357,1169,Total,billing info
161,363,1158,451,1169,Amount,billing info
162,1855,1158,1920,1169,22.70],billing info
163,227,1192,263,1199,Lemmy,note
164,268,1192,278,1199,&,note
165,284,1192,363,1199,Conditions,note
166,363,1179,373,1209,:,note
167,377,1192,420,1199,Please,note
168,426,1192,463,1201,bring,note
169,467,1192,507,1201,along,note
170,511,1194,518,1199,a,note
171,522,1194,555,1201,copy,note
172,553,1179,598,1209,ofthe,note
173,598,1179,639,1209,Order,note
174,645,1192,683,1199,when,note
175,687,1192,740,1199,delivering,note
176,768,1192,806,1199,goods.,note
177,814,1192,848,1199,Lach,note
178,852,1192,950,1199,Purchase,note
179,915,1179,948,1209,must,note
180,956,1192,971,1199,be,note
181,975,1192,1033,1199,attached,note
182,1037,1192,1069,1199,with,note
183,1074,1193,1091,1199,its,note
184,1095,1194,1125,1199,own,note
185,1130,1192,1193,1199,delivering,note
186,1206,1192,1300,1199,ordevinvoice.,note
187,1308,1192,1367,1201,Delivery,note
188,1373,1193,1432,1201,quantity,note
189,1437,1192,1469,1199,shall,note
190,1474,1191,1525,1201,comply,note
191,1523,1179,1541,1209,to,note
192,1547,1192,1566,1199,the,note
193,1572,1192,1741,1201,purchase,note
194,1633,1179,1676,1209,order,note
195,1678,1192,1741,1201,quantity.,note
196,1745,1192,1816,1199,additional,note
197,1821,1193,1880,1201,quantity,note
198,1885,1191,1912,1199,will,note
199,224,1203,237,1210,psc,note
200,245,1203,297,1212,selected,note
201,405,1203,434,1210,AT,note
202,480,1208,482,1210,:,note
203,760,1203,825,1210,Sroothen,note
204,831,1203,848,1210,the,note
205,856,1206,896,1210,rassiving,note
206,985,1203,1032,1210,Unless,note
207,1037,1190,1101,1220,Gverwrite,note
208,1108,1203,1116,1210,by,note
209,1126,1203,1189,1210,Nistionel,note
210,1262,1203,1278,1210,IT,note
211,1331,1206,1348,1210,are,note
212,1355,1206,1372,1210,on,note
213,1377,1203,1395,1210,the,note
214,1402,1206,1438,1210,cone,note
215,1542,1203,1559,1210,id,note
216,1639,1203,1703,1210,whenever,note
217,1756,1205,1800,1210,cannot,note
218,1806,1203,1819,1210,be,note
219,1827,1203,1856,1210,sald.,note
220,1866,1203,1894,1212,"Any,",note
221,298,1215,344,1224,ofits,note
222,349,1216,363,1222,to,note
223,368,1215,435,1222,Leonsave,note
224,638,1216,700,1222,terminate,note
225,705,1215,782,1222,ofaccounts,note
226,787,1215,798,1222,&,note
227,803,1215,860,1224,paynent,note
231,771,1230,782,1237,*,note
232,791,1230,836,1242,This,note
233,845,1230,860,1242,is,note
234,867,1232,971,1245,Computer,note
235,978,1230,1091,1245,"generated,",note
236,1100,1234,1126,1242,no,note
237,1135,1230,1230,1245,signature,note
238,1239,1230,1253,1242,is,note
239,1262,1230,1372,1245,required.,note
240,1359,1220,1370,1252,*,note
