,xmin,ymin,xmax,ymax,Object,labels
0,223,171,279,182,PDT,invoice details
1,286,171,410,182,Reference,invoice details
2,420,171,462,182,No.,invoice details
3,224,222,280,237,Page,invoice details
4,944,93,1092,107,Purchase,invoice details
5,1104,93,1201,107,Order,invoice details
6,643,222,697,233,lofl,invoice details
7,1068,142,1176,153,Purchase,invoice details
8,1186,142,1260,153,Order,invoice details
9,1266,142,1307,153,No.,invoice details
10,1458,146,1462,153,2:,invoice details
11,1493,142,1714,153,10093-6120005288,invoice details
12,1068,164,1176,175,Purchase,invoice details
13,1186,164,1260,175,Order,invoice details
14,1266,164,1323,175,Date,invoice details
15,1458,168,1462,175,2,invoice details
16,1489,164,1619,175,9/12/2020,invoice details
17,1068,193,1156,204,Printed,invoice details
18,1162,196,1191,204,on,invoice details
19,1458,196,1462,204,2,invoice details
20,1494,193,1619,204,10/12/2020,invoice details
21,1627,193,1724,204,8:19:17,invoice details
22,1070,222,1182,237,Expected,invoice details
23,1190,222,1285,233,Receive,invoice details
24,1296,222,1352,233,Date,invoice details
25,1362,222,1385,233,&,invoice details
26,1393,222,1462,233,Time:,invoice details
27,1489,221,1619,233,30/12/2020,invoice details
28,1632,222,1724,233,18:00:00,invoice details
30,231,244,322,255,Vendor,issuer address
34,1078,244,1170,259,Ship-To,shipping address
35,1180,244,1284,255,Location,shipping address
38,224,266,295,277,4516,issuer address
39,305,266,415,277,AWFAO2,issuer address
40,225,288,508,299,A.W.FABER-CASTELL,issuer address
41,515,288,557,302,(MD),issuer address
42,566,288,622,299,SDN,issuer address
43,630,288,689,299,BHD,issuer address
44,1075,266,1140,277,10093,shipping address
45,1150,266,1204,277,DCF,shipping address
46,1070,288,1223,299,BCONSAVE,shipping address
47,1230,288,1306,299,CASH,shipping address
48,1313,288,1335,299,&,shipping address
49,1342,288,1439,299,CARRY,shipping address
50,1446,288,1524,302,(PCM),shipping address
51,1534,288,1590,299,SDN,shipping address
52,1598,288,1656,299,BHD,shipping address
63,226,310,281,322,NO.9,issuer address
64,290,320,295,324,",",issuer address
65,303,310,390,322,JALAN,issuer address
66,400,310,432,322,TP,issuer address
67,440,310,453,322,2,issuer address
68,1070,310,1125,322,LOT,shipping address
69,1132,310,1174,322,NO.,shipping address
70,1190,310,1249,322,LGO1,shipping address
71,1263,310,1397,325,(KIPMALL,shipping address
72,1404,310,1475,322,DESA,shipping address
73,1484,310,1830,324,"COALFIELDS),PT10629,JLN",shipping address
74,1843,310,1879,322,DC,shipping address
75,1888,310,1922,322,5-Apr,shipping address
76,224,332,324,344,TAMAN,issuer address
77,334,332,555,344,PERINDUSTRIAN,issuer address
78,566,332,633,344,SIME,issuer address
79,642,333,698,346,"UEP,",issuer address
80,1070,332,1144,344,DESA,shipping address
81,1150,332,1401,346,"COALFIELDS,47000",shipping address
82,1410,332,1516,344,SUNGAI,shipping address
83,1523,332,1625,346,BULOLL,shipping address
84,1635,332,1789,344,SELANGOR.,shipping address
85,223,354,295,366,47600,issuer address
86,305,354,419,366,SUBANG,issuer address
87,427,354,500,366,JAYA,issuer address
88,507,354,658,366,SELANGOR,issuer address
89,663,355,758,366,DARUL,issuer address
90,764,354,856,366,LLISAN,issuer address
91,224,376,260,388,‘Vel,issuer address
92,268,380,271,388,:,issuer address
93,279,377,433,388,03-56334718,issuer address
94,442,377,524,388,563347,issuer address
95,530,377,570,388,Vax,issuer address
96,582,380,585,388,:,issuer address
97,592,377,745,388,03-56341231,issuer address
98,1070,376,1106,388,‘Tel,shipping address
99,1114,380,1117,388,:,shipping address
100,1124,377,1207,388,07-824,shipping address
101,1215,377,1270,388,6053,shipping address
102,1380,377,1434,388,Vax,shipping address
103,1421,367,1438,399,:,shipping address
105,1072,399,1141,410,E-mail,shipping address
106,1150,402,1153,410,=,shipping address
107,231,422,273,430,Hem,
108,476,409,589,441,Description,description
109,1085,421,1197,430,SKU/Order,
110,1206,421,1246,430,Unit,
111,1335,422,1395,430,Order,
112,1404,422,1450,430,Pack,
113,1547,409,1589,441,Total,quantity
114,1663,421,1703,430,Unit,product price
115,1711,421,1762,430,Price|,product price
116,231,428,313,459,Barcode,
117,1090,428,1174,460,Capacity,
118,1362,440,1404,449,Free,
119,1413,440,1453,449,Unit],
120,1551,440,1585,451,ary,quantity
121,225,450,348,481,543000091,
122,1249,459,1296,471,10,
123,1419,459,1452,471,1.0],
124,983,469,1035,480,2255,
125,1856,469,1889,480,22,
126,232,479,418,490,9.55606E+12,
127,469,469,500,480,FPO,description
128,513,469,597,480,CLICK,description
129,607,469,731,480,BALLPEN,description
130,740,459,812,491,(BLK),description
131,821,469,850,480,48,description
132,860,469,947,480,0.7MM,description
133,959,469,1039,480,142255,description
134,1192,479,1292,490,Loci,
135,1417,479,1451,490,oo,
136,1545,459,1592,491,10.0],quantity
137,1898,469,1920,480,10],product net
138,225,499,353,510,543000137,
139,521,508,526,509,-,
140,884,508,889,509,-,
141,1016,508,1048,509,6,
142,1248,489,1296,521,10.0],
143,1420,499,1452,510,1.0],
144,500,508,531,512,OG,
145,695,509,697,511,:,
146,890,508,894,512,+,
147,949,508,953,512,:,
148,1014,513,1020,519,5,
149,1856,508,1868,517,>,
150,232,518,418,529,5.55685E+11,
151,469,508,503,520,IPC,description
152,513,509,575,520,GRIP,description
153,583,508,632,520,X10,description
154,640,508,716,520,B/PEN,description
