,xmin,ymin,xmax,ymax,Object,labels
0,944,93,1092,107,Purchase,invoice details
1,1104,93,1201,107,Order,invoice details
2,1068,142,1176,153,Purchase,invoice details
3,1186,142,1260,153,Order,invoice details
4,1266,142,1307,153,No.,invoice details
5,1458,152,1462,153,2:,invoice details
6,1493,142,1715,153,10039-6120043446,invoice details
7,223,171,279,182,PDT,invoice details
8,286,171,410,182,Reference,invoice details
9,420,171,462,182,No.,invoice details
10,607,174,610,182,:,invoice details
11,1068,164,1176,175,Purchase,invoice details
12,1186,164,1260,175,Order,invoice details
13,1266,164,1323,175,Date,invoice details
14,1458,174,1462,175,2,invoice details
15,1489,164,1619,175,9/12/2020,invoice details
16,1068,193,1156,204,Printed,invoice details
17,1162,196,1191,204,on,invoice details
18,1458,196,1462,198,2,invoice details
19,1494,193,1619,204,10/12/2020,invoice details
20,1627,193,1724,204,8:19:16,invoice details
21,754,198,896,226,S120043446,invoice details
22,1458,203,1462,204,.,invoice details
37,224,214,280,242,Page,invoice details
38,607,225,610,233,2,invoice details
39,643,222,697,233,lofl,invoice details
40,1070,222,1182,237,Expected,invoice details
41,1190,222,1285,233,Receive,invoice details
42,1296,222,1352,233,Date,invoice details
43,1362,222,1385,233,&,invoice details
44,1393,222,1462,233,Time:,invoice details
45,1489,221,1619,233,30/12/2020,invoice details
46,1632,222,1724,233,18:00:00,invoice details
47,231,236,322,264,Vendor,issuer address
48,1078,244,1170,259,Ship-To,shipping address
49,1180,244,1284,255,Location,shipping address
50,224,266,295,277,4516,issuer address
51,305,266,415,277,AWFAO2,issuer address
52,1075,266,1141,277,10039,shipping address
53,1150,266,1189,277,TW,shipping address
54,225,288,508,299,A.W.FABER-CASTELL,issuer address
55,515,288,557,302,(MD),issuer address
56,566,288,622,299,SDN,issuer address
57,630,288,689,299,BHD,issuer address
58,1070,288,1174,299,Beonsave,shipping address
59,1183,288,1238,299,Cash,shipping address
60,1246,288,1268,299,&,shipping address
61,1275,288,1339,303,Carry,shipping address
62,1346,288,1401,302,(IW),shipping address
63,1410,288,1453,299,Sdn,shipping address
64,1460,288,1505,299,Bhd,shipping address
65,226,310,281,322,No.9,issuer address
66,290,320,295,324,",",issuer address
67,303,310,390,322,JALAN,issuer address
68,400,310,432,322,TP,issuer address
69,440,310,453,322,2,issuer address
70,1070,311,1108,322,Lot,shipping address
71,1116,310,1271,324,"326,Mukim",shipping address
72,1244,306,1276,330,"7,",shipping address
73,1283,310,1352,322,14300,shipping address
74,1361,310,1465,325,Seberang,shipping address
75,1472,311,1528,322,Perai,shipping address
76,1535,310,1620,324,"Selatan,",shipping address
77,224,332,324,344,TAMAN,issuer address
78,334,332,555,344,PERINDUSTRLIAN,issuer address
79,566,332,633,344,SIME,issuer address
80,642,333,698,346,"UEP,",issuer address
81,1070,332,1130,344,Pulau,shipping address
82,1137,332,1214,347,Pinang.,shipping address
83,223,354,295,366,47600,issuer address
84,305,354,419,366,SUBANG,issuer address
85,427,354,500,366,JAYA,issuer address
86,507,354,658,366,SELANGOR,issuer address
87,663,355,758,366,DARUL,issuer address
88,764,354,856,366,LLISAN,issuer address
89,224,376,260,388,‘Vel,issuer address
90,268,380,271,388,:,issuer address
91,279,377,433,388,03-56334718,issuer address
92,442,369,524,397,563347,issuer address
93,537,377,573,388,ax,issuer address
94,582,380,585,388,:,issuer address
95,592,377,745,388,O3-56341231,issuer address
96,1070,376,1106,388,‘Vel,shipping address
97,1114,380,1117,388,:,shipping address
98,1124,376,1300,388,04-5821562/63,shipping address
99,1380,377,1423,388,liax,shipping address
100,1431,380,1434,388,:,shipping address
101,1442,376,1583,388,04-5821564,shipping address
102,1072,399,1153,410,E-mail:,shipping address
103,231,422,272,430,Tem,
104,476,411,589,439,Description,description
105,1085,421,1197,430,SKU/Order,
106,1206,421,1246,430,Unit,
107,1335,422,1395,430,Order,
108,1404,422,1450,430,Pack,
109,1547,411,1585,439,Total,quantity
110,1663,421,1703,430,Unit,product price
111,1711,421,1762,430,Price|,product price
112,1844,422,1921,430,Amoung],product net
113,231,430,310,458,Barcode,
114,1090,430,1175,458,Capacity,
115,1413,440,1453,449,Unit],
116,1713,440,1762,450,arn),product price
117,1871,440,1920,450,ann,product net
118,225,459,353,471,519110014,
119,552,469,555,473,7,
120,1249,452,1299,480,10.0],
121,1419,451,1452,479,1.0),
122,1864,469,1867,470,-,
123,231,479,418,490,4.0267E+12,
124,482,469,530,480,AU,description
125,536,469,673,480,CONTACT,description
126,680,469,776,483,LIQUID,description
127,783,469,855,480,33ML,description
128,866,469,869,480,1,description
129,875,469,912,480,BC,description
130,921,469,1035,480,90037625,description
131,1192,479,1292,490,LUND,
132,1417,479,1452,490,oo,
133,1547,469,1592,480,10.0],quantity
134,1684,461,1762,489,6.8900],product price
135,1856,469,1920,480,68.90},product net
136,225,499,353,510,519140009,
137,920,508,925,509,~,
138,962,508,965,509,p30,
139,1040,508,1043,509,-,
140,1250,491,1296,519,10.0},
141,1420,491,1452,519,1.0},
142,1688,508,1692,509,=,
143,657,500,670,528,Pe,
144,926,508,930,512,2,
145,1027,500,1043,528,5,
146,1721,508,1732,517,2,
147,231,518,418,530,4.0267E+12,
148,471,509,527,520,ULIU,description
149,536,508,589,520,ALL,description
150,596,508,722,520,PURPOSE,description
151,728,508,793,520,POW,description
152,801,508,872,520,33ML,description
153,882,508,930,520,1BC,description
154,939,508,1071,520,B90037655,description
155,1417,518,1452,529,ool,
156,1545,501,1592,529,10.0],quantity
157,1684,501,1762,529,8.2200],product price
158,1857,508,1920,520,82.20],product net
159,225,538,353,550,519140010,
160,1249,534,1299,558,12.0],
161,1420,538,1452,550,1.0},
162,545,548,550,552,3,
163,644,548,650,559,3,
164,724,548,730,559,3,
165,798,548,804,559,3,
166,858,548,863,558,>,
167,1699,548,1718,559,2,
168,1856,557,1889,559,S51.,
169,231,557,419,569,4.0267E+12,
170,470,548,528,559,UHU,description
171,537,548,624,559,SUPER,description
172,630,548,704,559,GLUE,description
173,710,548,764,559,GEL,description
174,771,548,795,559,3G,description
175,817,548,860,559,1BC,description
176,872,548,986,559,90037615,description
177,1191,558,1293,569,Lone.,
178,1417,558,1452,569,oo,
179,1547,548,1592,559,12.0],quantity
180,1683,548,1762,559,4.2900),product price
181,1858,548,1920,559,51.48],product net
182,224,1167,291,1179,Grand,billing info
183,300,1167,358,1179,‘Total,billing info
184,363,1168,451,1179,Amount,billing info
185,1841,1167,1920,1179,202.58],billing info
190,480,1203,505,1210,"long,",note
191,508,1190,518,1218,a,note
192,520,1190,553,1218,copy,note
193,560,1201,598,1208,ofthe,note
194,601,1201,639,1208,Order,note
195,645,1201,674,1208,when,note
196,687,1201,759,1208,"delivering,",note
197,763,1190,805,1218,g00ds.,note
198,814,1201,847,1208,Fach,note
199,852,1201,915,1208,Purchase,note
200,920,1202,949,1208,must,note
201,955,1201,971,1208,be,note
202,970,1201,1032,1208,attached,note
203,1037,1201,1068,1208,with,note
204,1075,1203,1090,1208,its,note
205,1095,1190,1120,1218,own,note
206,1122,1190,1202,1218,"delivering,",note
207,1206,1190,1307,1218,order/invoice.,note
208,1308,1201,1368,1210,Delivery,note
209,1373,1202,1431,1210,quantity,note
210,1437,1201,1469,1208,shall,note
211,1469,1190,1522,1218,conply,note
212,1522,1202,1543,1208,to,note
213,1547,1201,1568,1208,the,note
214,1573,1201,1672,1210,purchase,note
215,1631,1190,1671,1218,order,note
216,1678,1203,1741,1210,"quantity,",note
217,1743,1190,1815,1218,additional,note
218,1821,1202,1880,1210,quantity,note
219,1886,1201,1911,1208,will,note
220,591,1213,618,1220,indivi,note
221,701,1213,738,1220,‘order,note
222,742,1214,755,1220,to,note
223,770,1213,826,1220,stpothen,note
224,831,1213,839,1220,the,note
225,855,1215,921,1222,receiving,note
226,924,1215,976,1222,process.,note
227,986,1213,1032,1220,Unless,note
228,1037,1214,1104,1220,overwrite,note
229,1108,1213,1125,1222,by,note
230,1130,1213,1190,1220,National,note
231,1195,1213,1258,1221,"Contract,",note
232,1262,1212,1279,1220,all,note
233,1284,1213,1326,1222,goods,note
234,1331,1215,1351,1220,are,note
235,1355,1215,1372,1220,on,note
236,1376,1213,1398,1220,the,note
237,1402,1214,1490,1222,consignment,note
238,1495,1213,1530,1220,basis,note
239,1534,1213,1559,1220,and,note
240,1558,1202,1635,1230,returnable,note
241,1634,1202,1705,1230,whenever,note
242,1709,1213,1751,1222,goods,note
243,1756,1214,1802,1220,cannot,note
244,1807,1213,1823,1220,be,note
245,1827,1213,1857,1220,sold.,note
246,1865,1213,1895,1222,Any,note
255,791,1240,836,1252,‘This,note
256,844,1244,860,1252,is,note
257,867,1242,971,1255,Computer,note
258,978,1240,1091,1255,"generated,",note
259,1099,1244,1126,1252,no,note
260,1135,1240,1230,1255,signature,note
261,1238,1240,1253,1252,is,note
